market,name,date,heat_distance_bucket,latitude,longitude,allocated_visitor_count,n_pois_in_bucket,n_candidates_in_group,confidence
Dallas,Dollar General,2023-09-16,0-1km,32.61823871629833,-96.8067819705696,461.0,1,1,split_estimate
Dallas,Dollar General,2023-09-19,0-1km,32.61823871629833,-96.8067819705696,1036.0,1,1,split_estimate
Dallas,Dollar General,2023-09-21,0-1km,32.61823871629833,-96.8067819705696,547.0,1,1,split_estimate
Dallas,Dollar General,2023-09-22,0-1km,32.61823871629833,-96.8067819705696,518.0,1,1,split_estimate
Dallas,Dollar General,2023-09-24,0-1km,32.61823871629833,-96.8067819705696,1029.0,1,1,split_estimate
Dallas,Dollar General,2023-09-27,0-1km,32.61823871629833,-96.8067819705696,530.0,1,1,split_estimate
Dallas,Dollar General,2023-10-04,0-1km,32.61823871629833,-96.8067819705696,446.0,1,1,split_estimate
Dallas,Dollar General,2023-10-16,0-1km,32.61823871629833,-96.8067819705696,471.0,1,1,split_estimate
Dallas,Dollar General,2023-10-20,0-1km,32.61823871629833,-96.8067819705696,219.0,1,1,split_estimate
Dallas,Dollar General,2023-10-21,0-1km,32.61823871629833,-96.8067819705696,615.0,1,1,split_estimate
Dallas,Dollar General,2023-10-24,0-1km,32.61823871629833,-96.8067819705696,756.0,1,1,split_estimate
Dallas,Dollar General,2023-10-26,0-1km,32.61823871629833,-96.8067819705696,191.0,1,1,split_estimate
Dallas,Dollar General,2023-10-27,0-1km,32.61823871629833,-96.8067819705696,231.0,1,1,split_estimate
Dallas,Dollar General,2023-10-28,0-1km,32.61823871629833,-96.8067819705696,909.0,1,1,split_estimate
Dallas,Dollar General,2023-11-02,0-1km,32.61823871629833,-96.8067819705696,494.0,1,1,split_estimate
Dallas,Dollar General,2023-11-03,0-1km,32.61823871629833,-96.8067819705696,557.0,1,1,split_estimate
Dallas,Dollar General,2023-11-06,0-1km,32.61823871629833,-96.8067819705696,654.0,1,1,split_estimate
Dallas,Dollar General,2023-11-13,0-1km,32.61823871629833,-96.8067819705696,1070.0,1,1,split_estimate
Dallas,Dollar General,2023-11-19,0-1km,32.61823871629833,-96.8067819705696,621.0,1,1,split_estimate
Dallas,Dollar General,2023-12-11,0-1km,32.61823871629833,-96.8067819705696,608.0,1,1,split_estimate
Dallas,Dollar General,2023-12-20,0-1km,32.61823871629833,-96.8067819705696,370.0,1,1,split_estimate
Dallas,Dollar General,2023-12-25,0-1km,32.61823871629833,-96.8067819705696,0.0,1,1,split_estimate
Dallas,Dollar General,2024-01-03,0-1km,32.61823871629833,-96.8067819705696,817.0,1,1,split_estimate
Dallas,Dollar General,2024-01-08,0-1km,32.61823871629833,-96.8067819705696,133.0,1,1,split_estimate
Dallas,Dollar General,2024-01-12,0-1km,32.61823871629833,-96.8067819705696,414.0,1,1,split_estimate
Dallas,Dollar General,2024-01-24,0-1km,32.61823871629833,-96.8067819705696,1208.0,1,1,split_estimate
Dallas,Dollar General,2024-01-26,0-1km,32.61823871629833,-96.8067819705696,405.0,1,1,split_estimate
Dallas,Dollar General,2024-01-28,0-1km,32.61823871629833,-96.8067819705696,718.0,1,1,split_estimate
Dallas,Dollar General,2024-01-29,0-1km,32.61823871629833,-96.8067819705696,315.0,1,1,split_estimate
Dallas,Dollar General,2024-01-31,0-1km,32.61823871629833,-96.8067819705696,144.0,1,1,split_estimate
Dallas,Dollar General,2024-02-02,0-1km,32.61823871629833,-96.8067819705696,681.0,1,1,split_estimate
Dallas,Dollar General,2024-02-03,0-1km,32.61823871629833,-96.8067819705696,697.0,1,1,split_estimate
Dallas,Dollar General,2024-02-08,0-1km,32.61823871629833,-96.8067819705696,759.0,1,1,split_estimate
Dallas,Dollar General,2024-02-13,0-1km,32.61823871629833,-96.8067819705696,665.0,1,1,split_estimate
Dallas,Dollar General,2024-02-18,0-1km,32.61823871629833,-96.8067819705696,1807.0,1,1,split_estimate
Dallas,Dollar General,2024-02-19,0-1km,32.61823871629833,-96.8067819705696,601.0,1,1,split_estimate
Dallas,Dollar General,2024-02-27,0-1km,32.61823871629833,-96.8067819705696,421.0,1,1,split_estimate
Dallas,Dollar General,2024-03-02,0-1km,32.61823871629833,-96.8067819705696,951.0,1,1,split_estimate
Dallas,Dollar General,2024-03-05,0-1km,32.61823871629833,-96.8067819705696,709.0,1,1,split_estimate
Dallas,Dollar General,2024-03-06,0-1km,32.61823871629833,-96.8067819705696,655.0,1,1,split_estimate
Dallas,Dollar General,2024-03-09,0-1km,32.61823871629833,-96.8067819705696,351.0,1,1,split_estimate
Dallas,Dollar General,2024-03-15,0-1km,32.61823871629833,-96.8067819705696,745.0,1,1,split_estimate
Dallas,Dollar General,2024-03-17,0-1km,32.61823871629833,-96.8067819705696,771.0,1,1,split_estimate
Dallas,Dollar General,2024-03-18,0-1km,32.61823871629833,-96.8067819705696,910.0,1,1,split_estimate
Dallas,Dollar General,2024-03-23,0-1km,32.61823871629833,-96.8067819705696,800.0,1,1,split_estimate
Dallas,Dollar General,2024-03-27,0-1km,32.61823871629833,-96.8067819705696,586.0,1,1,split_estimate
Dallas,Dollar General,2024-03-28,0-1km,32.61823871629833,-96.8067819705696,782.0,1,1,split_estimate
Dallas,Dollar General,2024-03-29,0-1km,32.61823871629833,-96.8067819705696,269.0,1,1,split_estimate
Dallas,Dollar General,2024-04-07,0-1km,32.61823871629833,-96.8067819705696,584.0,1,1,split_estimate
Dallas,Dollar General,2024-04-10,0-1km,32.61823871629833,-96.8067819705696,504.0,1,1,split_estimate
Dallas,Dollar General,2024-04-15,0-1km,32.61823871629833,-96.8067819705696,904.0,1,1,split_estimate
Dallas,Dollar General,2024-04-29,0-1km,32.61823871629833,-96.8067819705696,552.0,1,1,split_estimate
Dallas,Dollar General,2024-05-16,0-1km,32.61823871629833,-96.8067819705696,1060.0,1,1,split_estimate
Dallas,Dollar General,2024-05-23,0-1km,32.61823871629833,-96.8067819705696,620.0,1,1,split_estimate
Dallas,Dollar General,2024-05-27,0-1km,32.61823871629833,-96.8067819705696,472.0,1,1,split_estimate
Dallas,Dollar General,2024-05-31,0-1km,32.61823871629833,-96.8067819705696,640.0,1,1,split_estimate
Dallas,Dollar General,2024-06-02,0-1km,32.61823871629833,-96.8067819705696,1579.0,1,1,split_estimate
Dallas,Dollar General,2024-06-05,0-1km,32.61823871629833,-96.8067819705696,522.0,1,1,split_estimate
Dallas,Dollar General,2024-06-13,0-1km,32.61823871629833,-96.8067819705696,636.0,1,1,split_estimate
Dallas,Dollar General,2024-06-15,0-1km,32.61823871629833,-96.8067819705696,2146.0,1,1,split_estimate
Dallas,Dollar General,2024-06-16,0-1km,32.61823871629833,-96.8067819705696,685.0,1,1,split_estimate
Dallas,Dollar General,2024-06-18,0-1km,32.61823871629833,-96.8067819705696,579.0,1,1,split_estimate
Dallas,Dollar General,2024-06-20,0-1km,32.61823871629833,-96.8067819705696,208.0,1,1,split_estimate
Dallas,Dollar General,2024-06-22,0-1km,32.61823871629833,-96.8067819705696,313.0,1,1,split_estimate
Dallas,Dollar General,2024-06-24,0-1km,32.61823871629833,-96.8067819705696,334.0,1,1,split_estimate
Dallas,Dollar General,2024-06-25,0-1km,32.61823871629833,-96.8067819705696,522.0,1,1,split_estimate
Dallas,Dollar General,2024-06-27,0-1km,32.61823871629833,-96.8067819705696,111.0,1,1,split_estimate
Dallas,Dollar General,2024-07-04,0-1km,32.61823871629833,-96.8067819705696,396.0,1,1,split_estimate
Dallas,Dollar General,2024-07-15,0-1km,32.61823871629833,-96.8067819705696,419.0,1,1,split_estimate
Dallas,Dollar General,2024-07-24,0-1km,32.61823871629833,-96.8067819705696,1004.0,1,1,split_estimate
Dallas,Dollar General,2024-07-26,0-1km,32.61823871629833,-96.8067819705696,1229.0,1,1,split_estimate
Dallas,Dollar General,2024-08-03,0-1km,32.61823871629833,-96.8067819705696,1917.0,1,1,split_estimate
Dallas,Dollar General,2024-08-08,0-1km,32.61823871629833,-96.8067819705696,353.0,1,1,split_estimate
Dallas,Dollar General,2024-08-09,0-1km,32.61823871629833,-96.8067819705696,87.0,1,1,split_estimate
Dallas,Dollar General,2024-08-10,0-1km,32.61823871629833,-96.8067819705696,1781.0,1,1,split_estimate
Dallas,Dollar General,2024-08-11,0-1km,32.61823871629833,-96.8067819705696,339.0,1,1,split_estimate
Dallas,Dollar General,2024-08-21,0-1km,32.61823871629833,-96.8067819705696,946.0,1,1,split_estimate
Dallas,Dollar General,2024-09-02,0-1km,32.61823871629833,-96.8067819705696,672.0,1,1,split_estimate
Dallas,Dollar General,2024-09-08,0-1km,32.61823871629833,-96.8067819705696,861.0,1,1,split_estimate
Dallas,Dollar General,2024-09-21,0-1km,32.61823871629833,-96.8067819705696,1199.0,1,1,split_estimate
Dallas,Dollar General,2024-09-23,0-1km,32.61823871629833,-96.8067819705696,493.0,1,1,split_estimate
Dallas,Dollar General,2024-10-04,0-1km,32.61823871629833,-96.8067819705696,107.0,1,1,split_estimate
Dallas,Dollar General,2024-10-07,0-1km,32.61823871629833,-96.8067819705696,497.0,1,1,split_estimate
Dallas,Dollar General,2024-10-09,0-1km,32.61823871629833,-96.8067819705696,894.0,1,1,split_estimate
Dallas,Dollar General,2024-10-10,0-1km,32.61823871629833,-96.8067819705696,544.0,1,1,split_estimate
Dallas,Dollar General,2024-10-14,0-1km,32.61823871629833,-96.8067819705696,960.0,1,1,split_estimate
Dallas,Dollar General,2024-10-15,0-1km,32.61823871629833,-96.8067819705696,806.0,1,1,split_estimate
Dallas,Dollar General,2024-10-28,0-1km,32.61823871629833,-96.8067819705696,495.0,1,1,split_estimate
Dallas,Dollar General,2024-10-30,0-1km,32.61823871629833,-96.8067819705696,1459.0,1,1,split_estimate
Dallas,Dollar General,2024-11-02,0-1km,32.61823871629833,-96.8067819705696,1270.0,1,1,split_estimate
Dallas,Dollar General,2024-11-03,0-1km,32.61823871629833,-96.8067819705696,1003.0,1,1,split_estimate
Dallas,Dollar General,2024-11-05,0-1km,32.61823871629833,-96.8067819705696,707.0,1,1,split_estimate
Dallas,Dollar General,2024-11-17,0-1km,32.61823871629833,-96.8067819705696,636.0,1,1,split_estimate
Dallas,Dollar General,2024-11-21,0-1km,32.61823871629833,-96.8067819705696,440.0,1,1,split_estimate
Dallas,Dollar General,2024-11-28,0-1km,32.61823871629833,-96.8067819705696,4.0,1,1,split_estimate
Dallas,Dollar General,2024-12-05,0-1km,32.61823871629833,-96.8067819705696,491.0,1,1,split_estimate
Dallas,Dollar General,2024-12-08,0-1km,32.61823871629833,-96.8067819705696,546.0,1,1,split_estimate
Dallas,Dollar General,2024-12-12,0-1km,32.61823871629833,-96.8067819705696,1347.0,1,1,split_estimate
Dallas,Dollar General,2024-12-19,0-1km,32.61823871629833,-96.8067819705696,598.0,1,1,split_estimate
Dallas,Dollar General,2024-12-31,0-1km,32.61823871629833,-96.8067819705696,269.0,1,1,split_estimate
Dallas,Dollar Tree,2020-01-01,0-1km,32.74611669465353,-96.99856333422584,84.5,1,4,split_estimate
Dallas,Dollar Tree,2020-01-01,1-2km,32.71108976795239,-96.85945637446258,169.0,2,4,split_estimate
Dallas,Dollar Tree,2020-01-01,2-3km,32.60489193795817,-96.78611703125613,84.5,1,4,split_estimate
Dallas,Dollar Tree,2020-01-11,0-1km,32.74611669465353,-96.99856333422584,152.0,1,4,split_estimate
Dallas,Dollar Tree,2020-01-11,1-2km,32.71108976795239,-96.85945637446258,304.0,2,4,split_estimate
Dallas,Dollar Tree,2020-01-11,2-3km,32.60489193795817,-96.78611703125613,152.0,1,4,split_estimate
Dallas,Dollar Tree,2020-01-14,0-1km,32.74611669465353,-96.99856333422584,166.5,1,4,split_estimate
Dallas,Dollar Tree,2020-01-14,1-2km,32.71108976795239,-96.85945637446258,333.0,2,4,split_estimate
Dallas,Dollar Tree,2020-01-14,2-3km,32.60489193795817,-96.78611703125613,166.5,1,4,split_estimate
Dallas,Dollar Tree,2020-01-20,0-1km,32.74611669465353,-96.99856333422584,152.0,1,4,split_estimate
Dallas,Dollar Tree,2020-01-20,1-2km,32.71108976795239,-96.85945637446258,304.0,2,4,split_estimate
Dallas,Dollar Tree,2020-01-20,2-3km,32.60489193795817,-96.78611703125613,152.0,1,4,split_estimate
Dallas,Dollar Tree,2020-03-02,0-1km,32.74611669465353,-96.99856333422584,121.25,1,4,split_estimate
Dallas,Dollar Tree,2020-03-02,1-2km,32.71108976795239,-96.85945637446258,242.5,2,4,split_estimate
Dallas,Dollar Tree,2020-03-02,2-3km,32.60489193795817,-96.78611703125613,121.25,1,4,split_estimate
Dallas,Dollar Tree,2020-03-23,0-1km,32.74611669465353,-96.99856333422584,0.0,1,4,split_estimate
Dallas,Dollar Tree,2020-03-23,1-2km,32.71108976795239,-96.85945637446258,0.0,2,4,split_estimate
Dallas,Dollar Tree,2020-03-23,2-3km,32.60489193795817,-96.78611703125613,0.0,1,4,split_estimate
Dallas,Dollar Tree,2020-03-29,0-1km,32.74611669465353,-96.99856333422584,0.0,1,4,split_estimate
Dallas,Dollar Tree,2020-03-29,1-2km,32.71108976795239,-96.85945637446258,0.0,2,4,split_estimate
Dallas,Dollar Tree,2020-03-29,2-3km,32.60489193795817,-96.78611703125613,0.0,1,4,split_estimate
Dallas,Dollar Tree,2020-04-10,0-1km,32.74611669465353,-96.99856333422584,0.0,1,4,split_estimate
Dallas,Dollar Tree,2020-04-10,1-2km,32.71108976795239,-96.85945637446258,0.0,2,4,split_estimate
Dallas,Dollar Tree,2020-04-10,2-3km,32.60489193795817,-96.78611703125613,0.0,1,4,split_estimate
Dallas,Dollar Tree,2020-04-20,0-1km,32.74611669465353,-96.99856333422584,0.0,1,4,split_estimate
Dallas,Dollar Tree,2020-04-20,1-2km,32.71108976795239,-96.85945637446258,0.0,2,4,split_estimate
Dallas,Dollar Tree,2020-04-20,2-3km,32.60489193795817,-96.78611703125613,0.0,1,4,split_estimate
Dallas,Dollar Tree,2020-05-01,0-1km,32.74611669465353,-96.99856333422584,46.75,1,4,split_estimate
Dallas,Dollar Tree,2020-05-01,1-2km,32.71108976795239,-96.85945637446258,93.5,2,4,split_estimate
Dallas,Dollar Tree,2020-05-01,2-3km,32.60489193795817,-96.78611703125613,46.75,1,4,split_estimate
Dallas,Dollar Tree,2020-05-15,0-1km,32.74611669465353,-96.99856333422584,60.5,1,4,split_estimate
Dallas,Dollar Tree,2020-05-15,1-2km,32.71108976795239,-96.85945637446258,121.0,2,4,split_estimate
Dallas,Dollar Tree,2020-05-15,2-3km,32.60489193795817,-96.78611703125613,60.5,1,4,split_estimate
Dallas,Dollar Tree,2020-06-04,0-1km,32.74611669465353,-96.99856333422584,154.25,1,4,split_estimate
Dallas,Dollar Tree,2020-06-04,1-2km,32.71108976795239,-96.85945637446258,308.5,2,4,split_estimate
Dallas,Dollar Tree,2020-06-04,2-3km,32.60489193795817,-96.78611703125613,154.25,1,4,split_estimate
Dallas,Dollar Tree,2020-06-07,0-1km,32.74611669465353,-96.99856333422584,97.75,1,4,split_estimate
Dallas,Dollar Tree,2020-06-07,1-2km,32.71108976795239,-96.85945637446258,195.5,2,4,split_estimate
Dallas,Dollar Tree,2020-06-07,2-3km,32.60489193795817,-96.78611703125613,97.75,1,4,split_estimate
Dallas,Dollar Tree,2020-06-23,0-1km,32.74611669465353,-96.99856333422584,111.75,1,4,split_estimate
Dallas,Dollar Tree,2020-06-23,1-2km,32.71108976795239,-96.85945637446258,223.5,2,4,split_estimate
Dallas,Dollar Tree,2020-06-23,2-3km,32.60489193795817,-96.78611703125613,111.75,1,4,split_estimate
Dallas,Dollar Tree,2020-06-28,0-1km,32.74611669465353,-96.99856333422584,93.25,1,4,split_estimate
Dallas,Dollar Tree,2020-06-28,1-2km,32.71108976795239,-96.85945637446258,186.5,2,4,split_estimate
Dallas,Dollar Tree,2020-06-28,2-3km,32.60489193795817,-96.78611703125613,93.25,1,4,split_estimate
Dallas,Dollar Tree,2020-07-02,0-1km,32.74611669465353,-96.99856333422584,207.25,1,4,split_estimate
Dallas,Dollar Tree,2020-07-02,1-2km,32.71108976795239,-96.85945637446258,414.5,2,4,split_estimate
Dallas,Dollar Tree,2020-07-02,2-3km,32.60489193795817,-96.78611703125613,207.25,1,4,split_estimate
Dallas,Dollar Tree,2020-08-01,0-1km,32.74611669465353,-96.99856333422584,70.25,1,4,split_estimate
Dallas,Dollar Tree,2020-08-01,1-2km,32.71108976795239,-96.85945637446258,140.5,2,4,split_estimate
Dallas,Dollar Tree,2020-08-01,2-3km,32.60489193795817,-96.78611703125613,70.25,1,4,split_estimate
Dallas,Dollar Tree,2020-08-21,0-1km,32.74611669465353,-96.99856333422584,127.75,1,4,split_estimate
Dallas,Dollar Tree,2020-08-21,1-2km,32.71108976795239,-96.85945637446258,255.5,2,4,split_estimate
Dallas,Dollar Tree,2020-08-21,2-3km,32.60489193795817,-96.78611703125613,127.75,1,4,split_estimate
Dallas,Dollar Tree,2020-08-27,0-1km,32.74611669465353,-96.99856333422584,73.25,1,4,split_estimate
Dallas,Dollar Tree,2020-08-27,1-2km,32.71108976795239,-96.85945637446258,146.5,2,4,split_estimate
Dallas,Dollar Tree,2020-08-27,2-3km,32.60489193795817,-96.78611703125613,73.25,1,4,split_estimate
Dallas,Dollar Tree,2020-09-08,0-1km,32.74611669465353,-96.99856333422584,86.0,1,4,split_estimate
Dallas,Dollar Tree,2020-09-08,1-2km,32.71108976795239,-96.85945637446258,172.0,2,4,split_estimate
Dallas,Dollar Tree,2020-09-08,2-3km,32.60489193795817,-96.78611703125613,86.0,1,4,split_estimate
Dallas,Dollar Tree,2020-09-10,0-1km,32.74611669465353,-96.99856333422584,105.0,1,4,split_estimate
Dallas,Dollar Tree,2020-09-10,1-2km,32.71108976795239,-96.85945637446258,210.0,2,4,split_estimate
Dallas,Dollar Tree,2020-09-10,2-3km,32.60489193795817,-96.78611703125613,105.0,1,4,split_estimate
Dallas,Dollar Tree,2020-10-05,0-1km,32.74611669465353,-96.99856333422584,79.75,1,4,split_estimate
Dallas,Dollar Tree,2020-10-05,1-2km,32.71108976795239,-96.85945637446258,159.5,2,4,split_estimate
Dallas,Dollar Tree,2020-10-05,2-3km,32.60489193795817,-96.78611703125613,79.75,1,4,split_estimate
Dallas,Dollar Tree,2020-10-10,0-1km,32.74611669465353,-96.99856333422584,171.25,1,4,split_estimate
Dallas,Dollar Tree,2020-10-10,1-2km,32.71108976795239,-96.85945637446258,342.5,2,4,split_estimate
Dallas,Dollar Tree,2020-10-10,2-3km,32.60489193795817,-96.78611703125613,171.25,1,4,split_estimate
Dallas,Dollar Tree,2020-10-12,0-1km,32.74611669465353,-96.99856333422584,121.0,1,4,split_estimate
Dallas,Dollar Tree,2020-10-12,1-2km,32.71108976795239,-96.85945637446258,242.0,2,4,split_estimate
Dallas,Dollar Tree,2020-10-12,2-3km,32.60489193795817,-96.78611703125613,121.0,1,4,split_estimate
Dallas,Dollar Tree,2020-10-13,0-1km,32.74611669465353,-96.99856333422584,83.25,1,4,split_estimate
Dallas,Dollar Tree,2020-10-13,1-2km,32.71108976795239,-96.85945637446258,166.5,2,4,split_estimate
Dallas,Dollar Tree,2020-10-13,2-3km,32.60489193795817,-96.78611703125613,83.25,1,4,split_estimate
Dallas,Dollar Tree,2020-10-29,0-1km,32.74611669465353,-96.99856333422584,79.25,1,4,split_estimate
Dallas,Dollar Tree,2020-10-29,1-2km,32.71108976795239,-96.85945637446258,158.5,2,4,split_estimate
Dallas,Dollar Tree,2020-10-29,2-3km,32.60489193795817,-96.78611703125613,79.25,1,4,split_estimate
Dallas,Dollar Tree,2020-11-19,0-1km,32.74611669465353,-96.99856333422584,120.5,1,4,split_estimate
Dallas,Dollar Tree,2020-11-19,1-2km,32.71108976795239,-96.85945637446258,241.0,2,4,split_estimate
Dallas,Dollar Tree,2020-11-19,2-3km,32.60489193795817,-96.78611703125613,120.5,1,4,split_estimate
Dallas,Dollar Tree,2021-01-05,0-1km,32.74611669465353,-96.99856333422584,138.5,1,4,split_estimate
Dallas,Dollar Tree,2021-01-05,1-2km,32.71108976795239,-96.85945637446258,277.0,2,4,split_estimate
Dallas,Dollar Tree,2021-01-05,2-3km,32.60489193795817,-96.78611703125613,138.5,1,4,split_estimate
Dallas,Dollar Tree,2021-01-08,0-1km,32.74611669465353,-96.99856333422584,92.75,1,4,split_estimate
Dallas,Dollar Tree,2021-01-08,1-2km,32.71108976795239,-96.85945637446258,185.5,2,4,split_estimate
Dallas,Dollar Tree,2021-01-08,2-3km,32.60489193795817,-96.78611703125613,92.75,1,4,split_estimate
Dallas,Dollar Tree,2021-01-10,0-1km,32.74611669465353,-96.99856333422584,37.75,1,4,split_estimate
Dallas,Dollar Tree,2021-01-10,1-2km,32.71108976795239,-96.85945637446258,75.5,2,4,split_estimate
Dallas,Dollar Tree,2021-01-10,2-3km,32.60489193795817,-96.78611703125613,37.75,1,4,split_estimate
Dallas,Dollar Tree,2021-02-06,0-1km,32.74611669465353,-96.99856333422584,158.75,1,4,split_estimate
Dallas,Dollar Tree,2021-02-06,1-2km,32.71108976795239,-96.85945637446258,317.5,2,4,split_estimate
Dallas,Dollar Tree,2021-02-06,2-3km,32.60489193795817,-96.78611703125613,158.75,1,4,split_estimate
Dallas,Dollar Tree,2021-03-01,0-1km,32.74611669465353,-96.99856333422584,71.25,1,4,split_estimate
Dallas,Dollar Tree,2021-03-01,1-2km,32.71108976795239,-96.85945637446258,142.5,2,4,split_estimate
Dallas,Dollar Tree,2021-03-01,2-3km,32.60489193795817,-96.78611703125613,71.25,1,4,split_estimate
Dallas,Dollar Tree,2021-03-11,0-1km,32.74611669465353,-96.99856333422584,103.75,1,4,split_estimate
Dallas,Dollar Tree,2021-03-11,1-2km,32.71108976795239,-96.85945637446258,207.5,2,4,split_estimate
Dallas,Dollar Tree,2021-03-11,2-3km,32.60489193795817,-96.78611703125613,103.75,1,4,split_estimate
Dallas,Dollar Tree,2021-03-14,0-1km,32.74611669465353,-96.99856333422584,155.0,1,4,split_estimate
Dallas,Dollar Tree,2021-03-14,1-2km,32.71108976795239,-96.85945637446258,310.0,2,4,split_estimate
Dallas,Dollar Tree,2021-03-14,2-3km,32.60489193795817,-96.78611703125613,155.0,1,4,split_estimate
Dallas,Dollar Tree,2021-04-07,0-1km,32.74611669465353,-96.99856333422584,241.0,1,4,split_estimate
Dallas,Dollar Tree,2021-04-07,1-2km,32.71108976795239,-96.85945637446258,482.0,2,4,split_estimate
Dallas,Dollar Tree,2021-04-07,2-3km,32.60489193795817,-96.78611703125613,241.0,1,4,split_estimate
Dallas,Dollar Tree,2021-06-04,0-1km,32.74611669465353,-96.99856333422584,198.5,1,4,split_estimate
Dallas,Dollar Tree,2021-06-04,1-2km,32.71108976795239,-96.85945637446258,397.0,2,4,split_estimate
Dallas,Dollar Tree,2021-06-04,2-3km,32.60489193795817,-96.78611703125613,198.5,1,4,split_estimate
Dallas,Dollar Tree,2021-06-05,0-1km,32.74611669465353,-96.99856333422584,152.25,1,4,split_estimate
Dallas,Dollar Tree,2021-06-05,1-2km,32.71108976795239,-96.85945637446258,304.5,2,4,split_estimate
Dallas,Dollar Tree,2021-06-05,2-3km,32.60489193795817,-96.78611703125613,152.25,1,4,split_estimate
Dallas,Dollar Tree,2021-06-07,0-1km,32.74611669465353,-96.99856333422584,118.0,1,4,split_estimate
Dallas,Dollar Tree,2021-06-07,1-2km,32.71108976795239,-96.85945637446258,236.0,2,4,split_estimate
Dallas,Dollar Tree,2021-06-07,2-3km,32.60489193795817,-96.78611703125613,118.0,1,4,split_estimate
Dallas,Dollar Tree,2021-06-27,0-1km,32.74611669465353,-96.99856333422584,145.0,1,4,split_estimate
Dallas,Dollar Tree,2021-06-27,1-2km,32.71108976795239,-96.85945637446258,290.0,2,4,split_estimate
Dallas,Dollar Tree,2021-06-27,2-3km,32.60489193795817,-96.78611703125613,145.0,1,4,split_estimate
Dallas,Dollar Tree,2021-07-17,0-1km,32.74611669465353,-96.99856333422584,100.0,1,4,split_estimate
Dallas,Dollar Tree,2021-07-17,1-2km,32.71108976795239,-96.85945637446258,200.0,2,4,split_estimate
Dallas,Dollar Tree,2021-07-17,2-3km,32.60489193795817,-96.78611703125613,100.0,1,4,split_estimate
Dallas,Dollar Tree,2021-07-28,0-1km,32.74611669465353,-96.99856333422584,178.25,1,4,split_estimate
Dallas,Dollar Tree,2021-07-28,1-2km,32.71108976795239,-96.85945637446258,356.5,2,4,split_estimate
Dallas,Dollar Tree,2021-07-28,2-3km,32.60489193795817,-96.78611703125613,178.25,1,4,split_estimate
Dallas,Dollar Tree,2021-08-21,0-1km,32.74611669465353,-96.99856333422584,188.25,1,4,split_estimate
Dallas,Dollar Tree,2021-08-21,1-2km,32.71108976795239,-96.85945637446258,376.5,2,4,split_estimate
Dallas,Dollar Tree,2021-08-21,2-3km,32.60489193795817,-96.78611703125613,188.25,1,4,split_estimate
Dallas,Dollar Tree,2021-09-14,0-1km,32.74611669465353,-96.99856333422584,111.25,1,4,split_estimate
Dallas,Dollar Tree,2021-09-14,1-2km,32.71108976795239,-96.85945637446258,222.5,2,4,split_estimate
Dallas,Dollar Tree,2021-09-14,2-3km,32.60489193795817,-96.78611703125613,111.25,1,4,split_estimate
Dallas,Dollar Tree,2021-09-22,0-1km,32.74611669465353,-96.99856333422584,132.75,1,4,split_estimate
Dallas,Dollar Tree,2021-09-22,1-2km,32.71108976795239,-96.85945637446258,265.5,2,4,split_estimate
Dallas,Dollar Tree,2021-09-22,2-3km,32.60489193795817,-96.78611703125613,132.75,1,4,split_estimate
Dallas,Dollar Tree,2021-10-07,0-1km,32.74611669465353,-96.99856333422584,81.75,1,4,split_estimate
Dallas,Dollar Tree,2021-10-07,1-2km,32.71108976795239,-96.85945637446258,163.5,2,4,split_estimate
Dallas,Dollar Tree,2021-10-07,2-3km,32.60489193795817,-96.78611703125613,81.75,1,4,split_estimate
Dallas,Dollar Tree,2021-10-11,0-1km,32.74611669465353,-96.99856333422584,100.0,1,4,split_estimate
Dallas,Dollar Tree,2021-10-11,1-2km,32.71108976795239,-96.85945637446258,200.0,2,4,split_estimate
Dallas,Dollar Tree,2021-10-11,2-3km,32.60489193795817,-96.78611703125613,100.0,1,4,split_estimate
Dallas,Dollar Tree,2021-10-20,0-1km,32.74611669465353,-96.99856333422584,62.25,1,4,split_estimate
Dallas,Dollar Tree,2021-10-20,1-2km,32.71108976795239,-96.85945637446258,124.5,2,4,split_estimate
Dallas,Dollar Tree,2021-10-20,2-3km,32.60489193795817,-96.78611703125613,62.25,1,4,split_estimate
Dallas,Dollar Tree,2021-11-04,0-1km,32.74611669465353,-96.99856333422584,157.25,1,4,split_estimate
Dallas,Dollar Tree,2021-11-04,1-2km,32.71108976795239,-96.85945637446258,314.5,2,4,split_estimate
Dallas,Dollar Tree,2021-11-04,2-3km,32.60489193795817,-96.78611703125613,157.25,1,4,split_estimate
Dallas,Dollar Tree,2021-11-14,0-1km,32.74611669465353,-96.99856333422584,111.0,1,4,split_estimate
Dallas,Dollar Tree,2021-11-14,1-2km,32.71108976795239,-96.85945637446258,222.0,2,4,split_estimate
Dallas,Dollar Tree,2021-11-14,2-3km,32.60489193795817,-96.78611703125613,111.0,1,4,split_estimate
Dallas,Dollar Tree,2021-11-17,0-1km,32.74611669465353,-96.99856333422584,140.25,1,4,split_estimate
Dallas,Dollar Tree,2021-11-17,1-2km,32.71108976795239,-96.85945637446258,280.5,2,4,split_estimate
Dallas,Dollar Tree,2021-11-17,2-3km,32.60489193795817,-96.78611703125613,140.25,1,4,split_estimate
Dallas,Dollar Tree,2021-11-30,0-1km,32.74611669465353,-96.99856333422584,189.25,1,4,split_estimate
Dallas,Dollar Tree,2021-11-30,1-2km,32.71108976795239,-96.85945637446258,378.5,2,4,split_estimate
