state_fk,market_fk,date,predicted,actual,abs_error,pct_error
CA,Los Angeles / SF Bay Area,2020-01-08,9637.857142857143,11769.0,2131.142857142857,0.18108104827452262
CA,Los Angeles / SF Bay Area,2020-01-09,10308.285714285714,3541.0,6767.285714285714,1.9111227659660304
CA,Los Angeles / SF Bay Area,2020-01-10,9877.0,9429.0,448.0,0.047512991833704527
CA,Los Angeles / SF Bay Area,2020-01-11,8423.57142857143,7175.0,1248.5714285714294,0.17401692384270792
CA,Los Angeles / SF Bay Area,2020-01-12,7598.428571428572,15005.0,7406.571428571428,0.4936068929404484
CA,Los Angeles / SF Bay Area,2020-01-13,8266.57142857143,10086.0,1819.4285714285706,0.180391490326053
CA,Los Angeles / SF Bay Area,2020-01-14,8986.714285714286,8907.0,79.71428571428623,0.00894962228744653
CA,Los Angeles / SF Bay Area,2020-01-15,9416.0,2461.0,6955.0,2.8260869565217392
CA,Los Angeles / SF Bay Area,2020-01-16,8086.285714285715,12981.0,4894.714285714285,0.3770675822906005
CA,Los Angeles / SF Bay Area,2020-01-17,9434.857142857143,4307.0,5127.857142857143,1.1905867524627682
CA,Los Angeles / SF Bay Area,2020-01-18,8703.142857142857,12204.0,3500.857142857143,0.28686145057826473
CA,Los Angeles / SF Bay Area,2020-01-19,9421.57142857143,3669.0,5752.571428571429,1.5678853716466148
CA,Los Angeles / SF Bay Area,2020-01-20,7802.142857142857,18697.0,10894.857142857143,0.5827061637084635
CA,Los Angeles / SF Bay Area,2020-01-21,9032.285714285714,5741.0,3291.2857142857138,0.5732948465921814
CA,Los Angeles / SF Bay Area,2020-01-22,8580.0,3314.0,5266.0,1.5890162945081472
CA,Los Angeles / SF Bay Area,2020-01-23,8701.857142857143,11108.0,2406.142857142857,0.21661350892535622
CA,Los Angeles / SF Bay Area,2020-01-24,8434.285714285714,8560.0,125.71428571428623,0.014686248331108204
CA,Los Angeles / SF Bay Area,2020-01-25,9041.857142857143,10174.0,1132.1428571428569,0.1112780476845741
CA,Los Angeles / SF Bay Area,2020-01-26,8751.857142857143,6560.0,2191.857142857143,0.33412456445993033
CA,Los Angeles / SF Bay Area,2020-01-27,9164.857142857143,11351.0,2186.142857142857,0.19259473677586617
CA,Los Angeles / SF Bay Area,2020-01-28,8115.428571428572,1775.0,6340.428571428572,3.572072434607646
CA,Los Angeles / SF Bay Area,2020-01-29,7548.857142857143,7101.0,447.8571428571431,0.06306958778441672
CA,Los Angeles / SF Bay Area,2020-01-30,8089.857142857143,4490.0,3599.857142857143,0.8017499204581611
CA,Los Angeles / SF Bay Area,2020-01-31,7144.428571428572,11025.0,3880.5714285714284,0.35197926789763523
CA,Los Angeles / SF Bay Area,2020-02-01,7496.571428571428,26777.0,19280.428571428572,0.7200369186775432
CA,Los Angeles / SF Bay Area,2020-02-02,9868.42857142857,3119.0,6749.428571428571,2.163971969037695
CA,Los Angeles / SF Bay Area,2020-02-03,9376.857142857143,5495.0,3881.857142857143,0.7064344209021188
CA,Los Angeles / SF Bay Area,2020-02-04,8540.285714285714,10414.0,1873.7142857142862,0.17992263162226677
CA,Los Angeles / SF Bay Area,2020-02-05,9774.42857142857,12942.0,3167.5714285714294,0.24475130803364467
CA,Los Angeles / SF Bay Area,2020-02-06,10608.857142857143,10796.0,187.14285714285688,0.017334462499338354
CA,Los Angeles / SF Bay Area,2020-02-07,11509.714285714286,7566.0,3943.7142857142862,0.5212416449529852
CA,Los Angeles / SF Bay Area,2020-02-08,11015.57142857143,9601.0,1414.5714285714294,0.1473358429925455
CA,Los Angeles / SF Bay Area,2020-02-09,8561.857142857143,4348.0,4213.857142857143,0.969148376922066
CA,Los Angeles / SF Bay Area,2020-02-10,8737.42857142857,7136.0,1601.4285714285706,0.2244154388212683
CA,Los Angeles / SF Bay Area,2020-02-11,8971.857142857143,5781.0,3190.857142857143,0.5519559146959251
CA,Los Angeles / SF Bay Area,2020-02-12,8310.0,11170.0,2860.0,0.25604297224709044
CA,Los Angeles / SF Bay Area,2020-02-13,8056.857142857143,13529.0,5472.142857142857,0.40447504302925985
CA,Los Angeles / SF Bay Area,2020-02-14,8447.285714285714,16836.0,8388.714285714286,0.4982605301564675
CA,Los Angeles / SF Bay Area,2020-02-15,9771.57142857143,5939.0,3832.5714285714294,0.6453226853967721
CA,Los Angeles / SF Bay Area,2020-02-16,9248.42857142857,9407.0,158.57142857142935,0.016856748014396655
CA,Los Angeles / SF Bay Area,2020-02-17,9971.142857142857,1874.0,8097.142857142857,4.320780606799817
CA,Los Angeles / SF Bay Area,2020-02-18,9219.42857142857,3359.0,5860.428571428571,1.7446944243609916
CA,Los Angeles / SF Bay Area,2020-02-19,8873.42857142857,7578.0,1295.4285714285706,0.1709459714210307
CA,Los Angeles / SF Bay Area,2020-02-20,8360.285714285714,10769.0,2408.7142857142862,0.22367111948317264
CA,Los Angeles / SF Bay Area,2020-02-21,7966.0,12920.0,4954.0,0.38343653250773996
CA,Los Angeles / SF Bay Area,2020-02-22,7406.571428571428,17924.0,10517.428571428572,0.5867790990531451
CA,Los Angeles / SF Bay Area,2020-02-23,9118.714285714286,4489.0,4629.714285714286,1.0313464659644211
CA,Los Angeles / SF Bay Area,2020-02-24,8416.142857142857,12509.0,4092.857142857143,0.3271929924739902
CA,Los Angeles / SF Bay Area,2020-02-25,9935.42857142857,11669.0,1733.5714285714294,0.14856212430983198
CA,Los Angeles / SF Bay Area,2020-02-26,11122.57142857143,1945.0,9177.57142857143,4.718545721630555
CA,Los Angeles / SF Bay Area,2020-02-27,10317.857142857143,10449.0,131.14285714285688,0.012550756736803224
CA,Los Angeles / SF Bay Area,2020-02-28,10272.142857142857,15683.0,5410.857142857143,0.3450141645639956
CA,Los Angeles / SF Bay Area,2020-02-29,10666.857142857143,12804.0,2137.142857142857,0.16691212567501226
CA,Los Angeles / SF Bay Area,2020-03-01,9935.42857142857,5069.0,4866.428571428571,0.9600372009131132
CA,Los Angeles / SF Bay Area,2020-03-02,10018.285714285714,5313.0,4705.285714285714,0.8856174881019601
CA,Los Angeles / SF Bay Area,2020-03-03,8990.285714285714,2172.0,6818.285714285714,3.1391739016048406
CA,Los Angeles / SF Bay Area,2020-03-04,7633.571428571428,2027.0,5606.571428571428,2.7659454507012473
CA,Los Angeles / SF Bay Area,2020-03-05,7645.285714285715,11078.0,3432.7142857142853,0.3098676914347613
CA,Los Angeles / SF Bay Area,2020-03-06,7735.142857142857,8007.0,271.8571428571431,0.03395243447697554
CA,Los Angeles / SF Bay Area,2020-03-07,6638.571428571428,9771.0,3132.4285714285716,0.32058423615070836
CA,Los Angeles / SF Bay Area,2020-03-08,6205.285714285715,14002.0,7796.714285714285,0.5568286163201175
CA,Los Angeles / SF Bay Area,2020-03-09,7481.428571428572,6390.0,1091.4285714285716,0.17080259333780462
CA,Los Angeles / SF Bay Area,2020-03-10,7635.285714285715,4886.0,2749.2857142857147,0.5626863926086194
CA,Los Angeles / SF Bay Area,2020-03-11,8023.0,12979.0,4956.0,0.381847599969181
CA,Los Angeles / SF Bay Area,2020-03-12,9587.57142857143,4935.0,4652.571428571429,0.9427702996092056
CA,Los Angeles / SF Bay Area,2020-03-13,8710.0,16686.0,7976.0,0.4780055136042191
CA,Los Angeles / SF Bay Area,2020-03-14,9949.857142857143,4739.0,5210.857142857143,1.0995689265366413
CA,Los Angeles / SF Bay Area,2020-03-15,9231.0,1762.0,7469.0,4.238933030646992
CA,Los Angeles / SF Bay Area,2020-03-16,7482.428571428572,3177.0,4305.428571428572,1.355186833940375
CA,Los Angeles / SF Bay Area,2020-03-17,7023.428571428572,6973.0,50.42857142857156,0.007231976398762593
CA,Los Angeles / SF Bay Area,2020-03-18,7321.571428571428,5593.0,1728.5714285714284,0.3090597941304181
CA,Los Angeles / SF Bay Area,2020-03-19,6266.428571428572,1844.0,4422.428571428572,2.398280136349551
CA,Los Angeles / SF Bay Area,2020-03-20,5824.857142857143,810.0,5014.857142857143,6.1911816578483245
CA,Los Angeles / SF Bay Area,2020-03-21,3556.8571428571427,1338.0,2218.8571428571427,1.6583386717915864
CA,Los Angeles / SF Bay Area,2020-03-22,3071.0,558.0,2513.0,4.503584229390681
CA,Los Angeles / SF Bay Area,2020-03-23,2899.0,1937.0,962.0,0.4966442953020134
CA,Los Angeles / SF Bay Area,2020-03-24,2721.8571428571427,3747.0,1025.1428571428573,0.2735903008120783
CA,Los Angeles / SF Bay Area,2020-03-25,2261.0,2849.0,588.0,0.20638820638820637
CA,Los Angeles / SF Bay Area,2020-03-26,1869.0,3187.0,1318.0,0.4135550674615626
CA,Los Angeles / SF Bay Area,2020-03-27,2060.8571428571427,4794.0,2733.1428571428573,0.5701174086655939
CA,Los Angeles / SF Bay Area,2020-03-28,2630.0,572.0,2058.0,3.597902097902098
CA,Los Angeles / SF Bay Area,2020-03-29,2520.5714285714284,1118.0,1402.5714285714284,1.2545361615129056
CA,Los Angeles / SF Bay Area,2020-03-30,2600.5714285714284,1089.0,1511.5714285714284,1.3880362062180243
CA,Los Angeles / SF Bay Area,2020-03-31,2479.4285714285716,1182.0,1297.4285714285716,1.0976553057771332
CA,Los Angeles / SF Bay Area,2020-04-01,2113.0,0.0,2113.0,
CA,Los Angeles / SF Bay Area,2020-04-02,1706.0,1252.0,454.0,0.36261980830670926
CA,Los Angeles / SF Bay Area,2020-04-03,1429.5714285714287,2151.0,721.4285714285713,0.33539217639636043
CA,Los Angeles / SF Bay Area,2020-04-04,1052.0,495.0,557.0,1.1252525252525252
CA,Los Angeles / SF Bay Area,2020-04-05,1041.0,258.0,783.0,3.0348837209302326
CA,Los Angeles / SF Bay Area,2020-04-06,918.1428571428571,163.0,755.1428571428571,4.632778264680105
CA,Los Angeles / SF Bay Area,2020-04-07,785.8571428571429,53.0,732.8571428571429,13.827493261455526
CA,Los Angeles / SF Bay Area,2020-04-08,624.5714285714286,250.0,374.57142857142856,1.4982857142857142
CA,Los Angeles / SF Bay Area,2020-04-09,660.2857142857143,953.0,292.71428571428567,0.3071503522710238
CA,Los Angeles / SF Bay Area,2020-04-10,617.5714285714286,724.0,106.42857142857144,0.14700078926598265
CA,Los Angeles / SF Bay Area,2020-04-11,413.7142857142857,1445.0,1031.2857142857142,0.7136925358378645
CA,Los Angeles / SF Bay Area,2020-04-12,549.4285714285714,5812.0,5262.571428571428,0.9054665224658343
CA,Los Angeles / SF Bay Area,2020-04-13,1342.857142857143,3281.0,1938.142857142857,0.5907171158618888
CA,Los Angeles / SF Bay Area,2020-04-14,1788.2857142857142,561.0,1227.2857142857142,2.187675070028011
CA,Los Angeles / SF Bay Area,2020-04-15,1860.857142857143,1031.0,829.8571428571429,0.8049050852154636
CA,Los Angeles / SF Bay Area,2020-04-16,1972.4285714285713,727.0,1245.4285714285713,1.7131067007270582
CA,Los Angeles / SF Bay Area,2020-04-17,1940.142857142857,492.0,1448.142857142857,2.9433797909407664
CA,Los Angeles / SF Bay Area,2020-04-18,1907.0,353.0,1554.0,4.402266288951841
CA,Los Angeles / SF Bay Area,2020-04-19,1751.0,534.0,1217.0,2.2790262172284645
CA,Los Angeles / SF Bay Area,2020-04-20,997.0,283.0,714.0,2.522968197879859
CA,Los Angeles / SF Bay Area,2020-04-21,568.7142857142857,3617.0,3048.285714285714,0.8427663019866504
CA,Los Angeles / SF Bay Area,2020-04-22,1005.2857142857143,467.0,538.2857142857143,1.152646069134292
CA,Los Angeles / SF Bay Area,2020-04-23,924.7142857142857,551.0,373.71428571428567,0.6782473424941664
CA,Los Angeles / SF Bay Area,2020-04-24,899.5714285714286,5789.0,4889.428571428572,0.844606766527651
CA,Los Angeles / SF Bay Area,2020-04-25,1656.2857142857142,416.0,1240.2857142857142,2.981456043956044
CA,Los Angeles / SF Bay Area,2020-04-26,1665.2857142857142,4832.0,3166.714285714286,0.6553630558183539
CA,Los Angeles / SF Bay Area,2020-04-27,2279.285714285714,541.0,1738.2857142857142,3.2130974386057565
CA,Los Angeles / SF Bay Area,2020-04-28,2316.1428571428573,2049.0,267.14285714285734,0.13037718747821248
CA,Los Angeles / SF Bay Area,2020-04-29,2092.1428571428573,8668.0,6575.857142857143,0.7586360340167447
CA,Los Angeles / SF Bay Area,2020-04-30,3263.714285714286,3427.0,163.28571428571422,0.047646838134144796
CA,Los Angeles / SF Bay Area,2020-05-01,3674.5714285714284,3132.0,542.5714285714284,0.1732348111658456
CA,Los Angeles / SF Bay Area,2020-05-02,3295.0,2699.0,596.0,0.22082252686180068
CA,Los Angeles / SF Bay Area,2020-05-03,3621.1428571428573,5070.0,1448.8571428571427,0.28577063961679344
CA,Los Angeles / SF Bay Area,2020-05-04,3655.1428571428573,454.0,3201.1428571428573,7.0509754562618
CA,Los Angeles / SF Bay Area,2020-05-05,3642.714285714286,307.0,3335.714285714286,10.865518845974872
CA,Los Angeles / SF Bay Area,2020-05-06,3393.8571428571427,537.0,2856.8571428571427,5.320031923383878
CA,Los Angeles / SF Bay Area,2020-05-07,2232.285714285714,1718.0,514.2857142857142,0.2993514052885415
CA,Los Angeles / SF Bay Area,2020-05-08,1988.142857142857,7662.0,5673.857142857143,0.7405190737218929
CA,Los Angeles / SF Bay Area,2020-05-09,2635.285714285714,1113.0,1522.2857142857142,1.3677319984597611
CA,Los Angeles / SF Bay Area,2020-05-10,2408.714285714286,1151.0,1257.7142857142858,1.0927144098299615
CA,Los Angeles / SF Bay Area,2020-05-11,1848.857142857143,1811.0,37.85714285714289,0.020903999368935885
CA,Los Angeles / SF Bay Area,2020-05-12,2042.7142857142858,13280.0,11237.285714285714,0.8461811531841652
CA,Los Angeles / SF Bay Area,2020-05-13,3896.0,1667.0,2229.0,1.337132573485303
CA,Los Angeles / SF Bay Area,2020-05-14,4057.4285714285716,9274.0,5216.571428571428,0.562494223481931
CA,Los Angeles / SF Bay Area,2020-05-15,5136.857142857143,6801.0,1664.1428571428569,0.2446909067994202
CA,Los Angeles / SF Bay Area,2020-05-16,5013.857142857143,2807.0,2206.857142857143,0.7861977708789253
CA,Los Angeles / SF Bay Area,2020-05-17,5255.857142857143,3069.0,2186.857142857143,0.7125634222408417
CA,Los Angeles / SF Bay Area,2020-05-18,5529.857142857143,6414.0,884.1428571428569,0.13784578377656015
CA,Los Angeles / SF Bay Area,2020-05-19,6187.428571428572,6737.0,549.5714285714284,0.08157509701223518
CA,Los Angeles / SF Bay Area,2020-05-20,5252.714285714285,1871.0,3381.7142857142853,1.8074368175918147
CA,Los Angeles / SF Bay Area,2020-05-21,5281.857142857143,8215.0,2933.142857142857,0.3570472132858012
CA,Los Angeles / SF Bay Area,2020-05-22,5130.571428571428,2421.0,2709.5714285714284,1.1191951377824982
CA,Los Angeles / SF Bay Area,2020-05-23,4504.857142857143,6577.0,2072.142857142857,0.31505897174134967
CA,Los Angeles / SF Bay Area,2020-05-24,5043.428571428572,5845.0,801.5714285714284,0.13713796896003907
CA,Los Angeles / SF Bay Area,2020-05-25,5440.0,2180.0,3260.0,1.4954128440366972
CA,Los Angeles / SF Bay Area,2020-05-26,4835.142857142857,12062.0,7226.857142857143,0.5991425255228936
CA,Los Angeles / SF Bay Area,2020-05-27,5595.857142857143,9944.0,4348.142857142857,0.43726295828065737
CA,Los Angeles / SF Bay Area,2020-05-28,6749.142857142857,5737.0,1012.1428571428569,0.1764237157299733
CA,Los Angeles / SF Bay Area,2020-05-29,6395.142857142857,5831.0,564.1428571428569,0.09674890364308984
CA,Los Angeles / SF Bay Area,2020-05-30,6882.285714285715,3392.0,3490.2857142857147,1.0289757412398923
CA,Los Angeles / SF Bay Area,2020-05-31,6427.285714285715,309.0,6118.285714285715,19.800277392510402
CA,Los Angeles / SF Bay Area,2020-06-01,5636.428571428572,410.0,5226.428571428572,12.747386759581882
CA,Los Angeles / SF Bay Area,2020-06-02,5383.571428571428,8754.0,3370.4285714285716,0.3850158294983518
CA,Los Angeles / SF Bay Area,2020-06-03,4911.0,5925.0,1014.0,0.17113924050632912
CA,Los Angeles / SF Bay Area,2020-06-04,4336.857142857143,8444.0,4107.142857142857,0.48639778033430325
CA,Los Angeles / SF Bay Area,2020-06-05,4723.571428571428,11247.0,6523.428571428572,0.5800149881238171
CA,Los Angeles / SF Bay Area,2020-06-06,5497.285714285715,7172.0,1674.7142857142853,0.23350729025575645
CA,Los Angeles / SF Bay Area,2020-06-07,6037.285714285715,5439.0,598.2857142857147,0.10999921204002844
CA,Los Angeles / SF Bay Area,2020-06-08,6770.142857142857,4092.0,2678.142857142857,0.6544826141600335
CA,Los Angeles / SF Bay Area,2020-06-09,7296.142857142857,12276.0,4979.857142857143,0.40565796210957505
CA,Los Angeles / SF Bay Area,2020-06-10,7799.285714285715,4969.0,2830.2857142857147,0.5695885921283387
CA,Los Angeles / SF Bay Area,2020-06-11,7662.714285714285,8852.0,1189.2857142857147,0.13435220450584215
CA,Los Angeles / SF Bay Area,2020-06-12,7721.0,6013.0,1708.0,0.2840512223515716
CA,Los Angeles / SF Bay Area,2020-06-13,6973.285714285715,7044.0,70.71428571428532,0.0100389389145777
CA,Los Angeles / SF Bay Area,2020-06-14,6955.0,10023.0,3068.0,0.30609597924773024
CA,Los Angeles / SF Bay Area,2020-06-15,7609.857142857143,19559.0,11949.142857142857,0.610928107630393
CA,Los Angeles / SF Bay Area,2020-06-16,9819.42857142857,5796.0,4023.4285714285706,0.6941733215025139
CA,Los Angeles / SF Bay Area,2020-06-17,8893.714285714286,5520.0,3373.7142857142862,0.6111801242236026
CA,Los Angeles / SF Bay Area,2020-06-18,8972.42857142857,2085.0,6887.428571428571,3.303323055841041
CA,Los Angeles / SF Bay Area,2020-06-19,8005.714285714285,4746.0,3259.7142857142853,0.6868340256456564
CA,Los Angeles / SF Bay Area,2020-06-20,7824.714285714285,5140.0,2684.7142857142853,0.5223179544191217
CA,Los Angeles / SF Bay Area,2020-06-21,7552.714285714285,10525.0,2972.2857142857147,0.2824024431625382
CA,Los Angeles / SF Bay Area,2020-06-22,7624.428571428572,14963.0,7338.571428571428,0.49044786664248
CA,Los Angeles / SF Bay Area,2020-06-23,6967.857142857143,14473.0,7505.142857142857,0.5185616566809133
CA,Los Angeles / SF Bay Area,2020-06-24,8207.42857142857,2836.0,5371.428571428571,1.8940157163006244
CA,Los Angeles / SF Bay Area,2020-06-25,7824.0,8901.0,1077.0,0.12099764071452646
CA,Los Angeles / SF Bay Area,2020-06-26,8797.714285714286,10738.0,1940.2857142857138,0.1806933986110741
CA,Los Angeles / SF Bay Area,2020-06-27,9653.714285714286,3964.0,5689.714285714286,1.4353466916534525
CA,Los Angeles / SF Bay Area,2020-06-28,9485.714285714286,11576.0,2090.2857142857138,0.18057063875999602
CA,Los Angeles / SF Bay Area,2020-06-29,9635.857142857143,2721.0,6914.857142857143,2.54129259200924
CA,Los Angeles / SF Bay Area,2020-06-30,7887.0,5360.0,2527.0,0.471455223880597
CA,Los Angeles / SF Bay Area,2020-07-01,6585.142857142857,6396.0,189.14285714285688,0.029572053962297826
CA,Los Angeles / SF Bay Area,2020-07-02,7093.714285714285,5184.0,1909.7142857142853,0.3683862433862433
CA,Los Angeles / SF Bay Area,2020-07-03,6562.714285714285,13567.0,7004.285714285715,0.5162737314281503
CA,Los Angeles / SF Bay Area,2020-07-04,6966.857142857143,1319.0,5647.857142857143,4.2819235351456735
CA,Los Angeles / SF Bay Area,2020-07-05,6589.0,7972.0,1383.0,0.1734821876567988
CA,Los Angeles / SF Bay Area,2020-07-06,6074.142857142857,3911.0,2163.142857142857,0.5530920115425356
CA,Los Angeles / SF Bay Area,2020-07-07,6244.142857142857,7694.0,1449.8571428571431,0.18843997177763752
CA,Los Angeles / SF Bay Area,2020-07-08,6577.571428571428,5213.0,1364.5714285714284,0.2617631744813789
CA,Los Angeles / SF Bay Area,2020-07-09,6408.571428571428,5202.0,1206.5714285714284,0.23194375789531496
CA,Los Angeles / SF Bay Area,2020-07-10,6411.142857142857,12635.0,6223.857142857143,0.4925886143931257
CA,Los Angeles / SF Bay Area,2020-07-11,6278.0,10021.0,3743.0,0.3735156172038719
CA,Los Angeles / SF Bay Area,2020-07-12,7521.142857142857,1845.0,5676.142857142857,3.0765001935733642
CA,Los Angeles / SF Bay Area,2020-07-13,6645.857142857143,2239.0,4406.857142857143,1.9682256109232439
CA,Los Angeles / SF Bay Area,2020-07-14,6407.0,2947.0,3460.0,1.174075330844927
CA,Los Angeles / SF Bay Area,2020-07-15,5728.857142857143,10581.0,4852.142857142857,0.4585712935585348
CA,Los Angeles / SF Bay Area,2020-07-16,6495.714285714285,1034.0,5461.714285714285,5.282122133185963
CA,Los Angeles / SF Bay Area,2020-07-17,5900.285714285715,7286.0,1385.7142857142853,0.19018862005411546
CA,Los Angeles / SF Bay Area,2020-07-18,5136.142857142857,5116.0,20.142857142856883,0.00393722774488993
CA,Los Angeles / SF Bay Area,2020-07-19,4435.428571428572,5893.0,1457.5714285714284,0.2473394584373712
CA,Los Angeles / SF Bay Area,2020-07-20,5013.714285714285,3816.0,1197.7142857142853,0.31386642707397416
CA,Los Angeles / SF Bay Area,2020-07-21,5239.0,5897.0,658.0,0.11158216042055283
CA,Los Angeles / SF Bay Area,2020-07-22,5660.428571428572,5871.0,210.57142857142844,0.03586636494147989
CA,Los Angeles / SF Bay Area,2020-07-23,4987.571428571428,2070.0,2917.5714285714284,1.409454796411318
CA,Los Angeles / SF Bay Area,2020-07-24,5135.571428571428,4254.0,881.5714285714284,0.20723352810799917
CA,Los Angeles / SF Bay Area,2020-07-25,4702.428571428572,1055.0,3647.4285714285716,3.4572782667569397
CA,Los Angeles / SF Bay Area,2020-07-26,4122.285714285715,2521.0,1601.2857142857147,0.63517878392928
CA,Los Angeles / SF Bay Area,2020-07-27,3640.5714285714284,2366.0,1274.5714285714284,0.5387030551865716
CA,Los Angeles / SF Bay Area,2020-07-28,3433.4285714285716,10148.0,6714.571428571428,0.6616645081367194
CA,Los Angeles / SF Bay Area,2020-07-29,4040.714285714286,6586.0,2545.285714285714,0.3864691336601449
CA,Los Angeles / SF Bay Area,2020-07-30,4142.857142857143,5532.0,1389.1428571428569,0.2511104224770168
CA,Los Angeles / SF Bay Area,2020-07-31,4637.428571428572,12182.0,7544.571428571428,0.6193212468044187
CA,Los Angeles / SF Bay Area,2020-08-01,5770.0,1824.0,3946.0,2.1633771929824563
CA,Los Angeles / SF Bay Area,2020-08-02,5879.857142857143,6056.0,176.14285714285688,0.029085676542743872
CA,Los Angeles / SF Bay Area,2020-08-03,6384.857142857143,8221.0,1836.1428571428569,0.223347872174049
CA,Los Angeles / SF Bay Area,2020-08-04,7221.285714285715,6282.0,939.2857142857147,0.14952017101014242
CA,Los Angeles / SF Bay Area,2020-08-05,6669.0,9152.0,2483.0,0.2713068181818182
CA,Los Angeles / SF Bay Area,2020-08-06,7035.571428571428,4849.0,2186.5714285714284,0.45093244557051526
CA,Los Angeles / SF Bay Area,2020-08-07,6938.0,4122.0,2816.0,0.683163512857836
CA,Los Angeles / SF Bay Area,2020-08-08,5786.571428571428,5817.0,30.42857142857156,0.0052309732557283065
CA,Los Angeles / SF Bay Area,2020-08-09,6357.0,2722.0,3635.0,1.3354151359294637
CA,Los Angeles / SF Bay Area,2020-08-10,5880.714285714285,1711.0,4169.714285714285,2.437004258161476
CA,Los Angeles / SF Bay Area,2020-08-11,4950.714285714285,4005.0,945.7142857142853,0.23613340467273042
CA,Los Angeles / SF Bay Area,2020-08-12,4625.428571428572,1208.0,3417.4285714285716,2.8289971617786187
CA,Los Angeles / SF Bay Area,2020-08-13,3490.5714285714284,2431.0,1059.5714285714284,0.4358582593876711
CA,Los Angeles / SF Bay Area,2020-08-14,3145.1428571428573,3261.0,115.85714285714266,0.035528102685416334
CA,Los Angeles / SF Bay Area,2020-08-15,3022.1428571428573,1224.0,1798.1428571428573,1.4690709617180207
CA,Los Angeles / SF Bay Area,2020-08-16,2366.0,6202.0,3836.0,0.618510158013544
CA,Los Angeles / SF Bay Area,2020-08-17,2863.1428571428573,3388.0,524.8571428571427,0.15491651205936915
CA,Los Angeles / SF Bay Area,2020-08-18,3102.714285714286,3210.0,107.28571428571422,0.033422340898976395
CA,Los Angeles / SF Bay Area,2020-08-19,2989.1428571428573,5826.0,2836.8571428571427,0.486930508557697
CA,Los Angeles / SF Bay Area,2020-08-20,3648.8571428571427,3319.0,329.85714285714266,0.09938449619076307
CA,Los Angeles / SF Bay Area,2020-08-21,3775.714285714286,4775.0,999.2857142857142,0.20927449513836946
CA,Los Angeles / SF Bay Area,2020-08-22,3992.0,11231.0,7239.0,0.6445552488647494
CA,Los Angeles / SF Bay Area,2020-08-23,5421.571428571428,3272.0,2149.5714285714284,0.6569594830597275
CA,Los Angeles / SF Bay Area,2020-08-24,5003.0,7502.0,2499.0,0.3331111703545721
CA,Los Angeles / SF Bay Area,2020-08-25,5590.714285714285,9278.0,3687.2857142857147,0.3974224740553691
CA,Los Angeles / SF Bay Area,2020-08-26,6457.571428571428,2956.0,3501.5714285714284,1.1845640827372896
CA,Los Angeles / SF Bay Area,2020-08-27,6047.571428571428,11350.0,5302.428571428572,0.46717432347388294
CA,Los Angeles / SF Bay Area,2020-08-28,7194.857142857143,8807.0,1612.1428571428569,0.18305244205096594
CA,Los Angeles / SF Bay Area,2020-08-29,7770.857142857143,3776.0,3994.857142857143,1.0579600484261502
CA,Los Angeles / SF Bay Area,2020-08-30,6705.857142857143,2001.0,4704.857142857143,2.3512529449560935
CA,Los Angeles / SF Bay Area,2020-08-31,6524.285714285715,8036.0,1511.7142857142853,0.1881177558131266
CA,Los Angeles / SF Bay Area,2020-09-01,6600.571428571428,3574.0,3026.5714285714284,0.8468302821968182
CA,Los Angeles / SF Bay Area,2020-09-02,5785.714285714285,5812.0,26.285714285714675,0.004522662471733427
CA,Los Angeles / SF Bay Area,2020-09-03,6193.714285714285,1396.0,4797.714285714285,3.436758084322554
CA,Los Angeles / SF Bay Area,2020-09-04,4771.714285714285,4615.0,156.71428571428532,0.03395759170407049
CA,Los Angeles / SF Bay Area,2020-09-05,4172.857142857143,3635.0,537.8571428571431,0.1479662016113186
CA,Los Angeles / SF Bay Area,2020-09-06,4152.714285714285,5120.0,967.2857142857147,0.18892299107142865
CA,Los Angeles / SF Bay Area,2020-09-07,4598.285714285715,6560.0,1961.7142857142853,0.2990418118466898
CA,Los Angeles / SF Bay Area,2020-09-08,4387.428571428572,7041.0,2653.5714285714284,0.3768742264694544
CA,Los Angeles / SF Bay Area,2020-09-09,4882.714285714285,9445.0,4562.285714285715,0.4830371322695304
CA,Los Angeles / SF Bay Area,2020-09-10,5401.714285714285,5235.0,166.71428571428532,0.031846090871878764
CA,Los Angeles / SF Bay Area,2020-09-11,5950.142857142857,8354.0,2403.857142857143,0.2877492390300626
CA,Los Angeles / SF Bay Area,2020-09-12,6484.285714285715,7436.0,951.7142857142853,0.1279873972181664
CA,Los Angeles / SF Bay Area,2020-09-13,7027.285714285715,1124.0,5903.285714285715,5.252033553634978
CA,Los Angeles / SF Bay Area,2020-09-14,6456.428571428572,964.0,5492.428571428572,5.697540011855365
CA,Los Angeles / SF Bay Area,2020-09-15,5657.0,8680.0,3023.0,0.3482718894009217
CA,Los Angeles / SF Bay Area,2020-09-16,5891.142857142857,8930.0,3038.857142857143,0.34029755239161735
CA,Los Angeles / SF Bay Area,2020-09-17,5817.571428571428,2046.0,3771.5714285714284,1.8433877950006983
CA,Los Angeles / SF Bay Area,2020-09-18,5362.0,3892.0,1470.0,0.3776978417266187
CA,Los Angeles / SF Bay Area,2020-09-19,4724.571428571428,7065.0,2340.4285714285716,0.3312708522899606
CA,Los Angeles / SF Bay Area,2020-09-20,4671.571428571428,1864.0,2807.5714285714284,1.5062078479460452
CA,Los Angeles / SF Bay Area,2020-09-21,4777.285714285715,2201.0,2576.2857142857147,1.1705069124423966
