date,market,source_market,fsq_place_id,name,latitude,longitude,category,visitor_count,visitor_count_source,market_brand_visitor_count_total,candidate_foursquare_poi_count,match_status,visitor_categories,nearest_heat_distance_km,query_center_distance_m
2020-01-01,Dallas,Dallas / Houston,4b5b7999f964a520030129e3,Dairy Queen,32.77712609201614,-96.61893154920664,Ice Cream Parlor,,unassigned_ambiguous_combined_market_brand,1020,4,exact_brand_market_ambiguous,Restaurants and Other Eating Places,2.509875604291533,1797
2020-01-01,Dallas,Dallas / Houston,4b188252f964a520a9d323e3,Dairy Queen,32.76747824487442,-96.62837754717668,Ice Cream Parlor,,unassigned_ambiguous_combined_market_brand,1020,4,exact_brand_market_ambiguous,Restaurants and Other Eating Places,3.230575532046908,2994
2020-01-01,Dallas,Dallas / Houston,556f33b2498e268d186287ab,Dollar Tree,32.73567779400213,-96.89193201936938,Discount Store,,unassigned_ambiguous_combined_market_brand,338,8,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",1.6507931749660174,4118
2020-01-01,Dallas,Dallas / Houston,564f37d0498e58f2becfbbe3,Dollar Tree,32.68650174190265,-96.8269807295558,Discount Store,,unassigned_ambiguous_combined_market_brand,338,8,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",1.6872789783687934,5180
2020-01-01,Dallas,Dallas / Houston,58bdb903b3cdc81ac4a9d0d2,Dollar Tree,32.60489193795817,-96.78611703125613,Discount Store,,unassigned_ambiguous_combined_market_brand,338,8,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",2.5289911738842927,3077
2020-01-01,Dallas,Dallas / Houston,57a3679fcd107b49b082ff14,Dollar Tree,32.74611669465353,-96.99856333422584,Discount Store,,unassigned_ambiguous_combined_market_brand,338,8,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",0.6488712850899805,3767
2020-01-01,Dallas,Dallas / Houston,5c19718b66f3cd002c8dc318,IHOP,32.8121566450693,-96.73043820607651,American Restaurant,,unassigned_ambiguous_combined_market_brand,1471,2,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.4912845784913755,5199
2020-01-02,Dallas,Dallas / Houston,65554b2c9bf2255a3ae9d8b6,Chick-fil-A,32.661918,-96.878099,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,2472,9,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.352034655507058,4235
2020-01-02,Dallas,Dallas / Houston,594be7d81f74407ae14ea64a,Chick-fil-A,32.82921245543902,-96.7084785486381,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,2472,9,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.635953891008498,5734
2020-01-02,Dallas,Dallas / Houston,570e74d3498e7e13e069628c,Chick-fil-A,32.922982263793,-96.83865494494594,Restaurant,,unassigned_ambiguous_combined_market_brand,2472,9,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.0555412852122761,3620
2020-01-02,Dallas,Dallas / Houston,576b18d8498e86866fdddbc0,Chick-fil-A,32.95695559491781,-96.81903502884268,Fried Chicken Joint,,unassigned_ambiguous_combined_market_brand,2472,9,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.5715646477408912,4473
2020-01-02,Dallas,Dallas / Houston,62b60f4a4d569c27988376c2,Chick-fil-A,32.78317581702194,-96.56243396099428,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,2472,9,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.7455027721516225,3527
2020-01-02,Dallas,Dallas / Houston,4b98f77df964a520185935e3,Cracker Barrel,32.6178663,-96.824437,American Restaurant,,unassigned_ambiguous_combined_market_brand,2038,2,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.0890077313661316,2654
2020-01-02,Dallas,Dallas / Houston,4bce3daf937ca5934140ae92,Painting With a Twist,32.850930570065756,-96.8221075465861,Arts and Entertainment,73.0,observed_combined_market_brand_unique_foursquare_poi,73,1,exact_brand_market_unique,Other Schools and Instruction,0.712258634763749,3538
2020-01-02,Dallas,Dallas / Houston,5782350a498eb1d312a00f58,Waffle House,32.71998818227048,-96.88253560243048,Breakfast Spot,,unassigned_ambiguous_combined_market_brand,1415,5,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.920795198339363,2233
2020-01-02,Dallas,Dallas / Houston,4b9d06dcf964a520928936e3,Waffle House,32.61921,-96.82351,Breakfast Spot,,unassigned_ambiguous_combined_market_brand,1415,5,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.0878491058686259,2505
2020-01-02,Dallas,Dallas / Houston,4e3c45a8bd41c74ab25d36ba,Waffle House,32.60504013987054,-96.82184769613755,Breakfast Spot,,unassigned_ambiguous_combined_market_brand,1415,5,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.1079661884933691,3446
2020-01-02,Dallas,Dallas / Houston,4bdda8ca587b2d7faf8b5409,Waffle House,32.78950748501013,-96.59629251960024,Breakfast Spot,,unassigned_ambiguous_combined_market_brand,1415,5,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.2710470687784799,1111
2020-01-03,Dallas,Dallas / Houston,4be6f564910020a1ccd0d414,Kroger,32.6069241,-96.8251843,Supermarket,,unassigned_ambiguous_combined_market_brand,6225,6,exact_brand_market_ambiguous,Grocery Stores,0.9620249244442584,3483
2020-01-03,Dallas,Dallas / Houston,4b6cc2e6f964a52081522ce3,Kroger,32.771847538621564,-96.60049799387772,Supermarket,,unassigned_ambiguous_combined_market_brand,6225,6,exact_brand_market_ambiguous,Grocery Stores,1.6351251439127086,907
2020-01-04,Dallas,Dallas / Houston,4dc0890b0437a520e69420fc,AutoZone,32.60530777381819,-96.78105987309402,Car Parts and Accessories,,unassigned_ambiguous_combined_market_brand,447,6,exact_brand_market_ambiguous,"Automotive Parts, Accessories, and Tire Stores",2.301313979928295,3266
2020-01-04,Dallas,Dallas / Houston,4e4d04d8bd413c4cc66e0862,SUBWAY,32.648347579200404,-96.78223727743162,Sandwich Spot,,unassigned_ambiguous_combined_market_brand,2900,21,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.5141824085666231,2630
2020-01-04,Dallas,Dallas / Houston,50e0c0f6e4b0c48b64719861,SUBWAY,32.745362991195904,-97.00249044980882,Sandwich Spot,,unassigned_ambiguous_combined_market_brand,2900,21,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.2902408284633755,3856
2020-01-04,Dallas,Dallas / Houston,59d7d9a9c876c86d27555f97,Smoothie King,32.851408894932746,-96.8216399171278,Smoothie Shop,,unassigned_ambiguous_combined_market_brand,2335,4,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.6745766597505484,3584
2020-01-04,Dallas,Dallas / Houston,4c07febdbbc676b0ffd545d5,Smoothie King,32.938652220089544,-96.839745537793,Smoothie Shop,,unassigned_ambiguous_combined_market_brand,2335,4,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.5127379376708691,4247
2020-01-04,Dallas,Dallas / Houston,4b62ed89f964a52040592ae3,Subway,32.850158146822984,-96.81861200098857,Sandwich Spot,,unassigned_ambiguous_combined_market_brand,2900,21,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.3859944202217956,3863
2020-01-04,Dallas,Dallas / Houston,4cec0042d99f721ef4d0c373,Subway,32.705712422861794,-96.8287400152125,Sandwich Spot,,unassigned_ambiguous_combined_market_brand,2900,21,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.3974237257150798,4835
2020-01-04,Dallas,Dallas / Houston,570983e5498e59c71f84f915,Subway,32.921823040309405,-96.8405204058016,Sandwich Spot,,unassigned_ambiguous_combined_market_brand,2900,21,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.0982368432037109,3785
2020-01-04,Dallas,Dallas / Houston,4ed7b55ed3e37b38b8c4eb3c,Subway,32.928284,-96.850005,Sandwich Spot,,unassigned_ambiguous_combined_market_brand,2900,21,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.6303464277675391,4754
2020-01-04,Dallas,Dallas / Houston,4c31d10116adc928981bc19c,Subway,32.603756285743074,-96.82150153295038,Sandwich Spot,,unassigned_ambiguous_combined_market_brand,2900,21,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.250245717167206,3543
2020-01-04,Dallas,Dallas / Houston,4bd0e11f9854d13aa8aef84d,Subway,32.78172828494784,-96.5638058342328,Sandwich Spot,,unassigned_ambiguous_combined_market_brand,2900,21,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.8704890796221401,3387
2020-01-04,Dallas,Dallas / Houston,4c61ddb6e1621b8ddc2d2253,Subway,32.75775218851145,-96.99570543801808,Sandwich Spot,,unassigned_ambiguous_combined_market_brand,2900,21,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.964118032900662,2504
2020-01-04,Dallas,Dallas / Houston,55022eaf498e7b8459c86da3,Subway,32.75579527936304,-97.01898362351248,Sandwich Spot,,unassigned_ambiguous_combined_market_brand,2900,21,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.4433297672172672,3222
2020-01-04,Dallas,Dallas / Houston,4b37fe4df964a520f04925e3,Wendy's,32.92577777115742,-96.84001535455371,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,1740,6,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.1491087188492594,3787
2020-01-04,Dallas,Dallas / Houston,4bfecbefe584c928a7406d25,Wendy's,32.642221244680094,-96.78038905636669,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,1740,6,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.046438748705908,2283
2020-01-04,Dallas,Dallas / Houston,4b9a9923f964a520fcc435e3,Wendy's,32.60385660681622,-96.8241542222458,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,1740,6,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.2637853112857698,3681
2020-01-04,Dallas,Dallas / Houston,4bfebea3daf9c9b6d12ff9ef,Wendy's,32.746002252204505,-96.99259900582322,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,1740,6,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.8344681105529816,3840
2020-01-05,Dallas,Dallas / Houston,4be6f564910020a1ccd0d414,Kroger,32.6069241,-96.8251843,Supermarket,,unassigned_ambiguous_combined_market_brand,3895,6,exact_brand_market_ambiguous,Grocery Stores,0.9620249244442584,3483
2020-01-05,Dallas,Dallas / Houston,4b6cc2e6f964a52081522ce3,Kroger,32.771847538621564,-96.60049799387772,Supermarket,,unassigned_ambiguous_combined_market_brand,3895,6,exact_brand_market_ambiguous,Grocery Stores,1.6351251439127086,907
2020-01-06,Dallas,Dallas / Houston,4f0baa20e4b02df3eb5e80eb,Burger King,32.72066639793847,-96.83508433943996,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,2421,5,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.5041531794467552,4786
2020-01-06,Dallas,Dallas / Houston,4c0f1913c6cf76b07ae38151,Burger King,32.605646671949536,-96.82371279490332,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,2421,5,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.0604950060871872,3500
2020-01-06,Dallas,Dallas / Houston,4c01f6fc8ef2c9b60c7616fc,Burger King,32.7571776066679,-96.99551978511964,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,2421,5,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.954346713080224,2570
2020-01-06,Dallas,Dallas / Houston,592efc484420d843494657db,Jimmy John's,32.8284600866437,-96.709450555615,Sandwich Spot,,unassigned_ambiguous_combined_market_brand,1037,2,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.5548321828863945,5683
2020-01-06,Dallas,Dallas / Houston,55e4a16c498eae67c5e023eb,Jimmy John's,32.9347371183922,-96.83991292842316,Sandwich Spot,,unassigned_ambiguous_combined_market_brand,1037,2,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.5136235128213212,4067
2020-01-08,Dallas,Dallas / Houston,4f0baa20e4b02df3eb5e80eb,Burger King,32.72066639793847,-96.83508433943996,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,1616,5,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.5041531794467552,4786
2020-01-08,Dallas,Dallas / Houston,4c0f1913c6cf76b07ae38151,Burger King,32.605646671949536,-96.82371279490332,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,1616,5,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.0604950060871872,3500
2020-01-08,Dallas,Dallas / Houston,4c01f6fc8ef2c9b60c7616fc,Burger King,32.7571776066679,-96.99551978511964,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,1616,5,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.954346713080224,2570
2020-01-08,Dallas,Dallas / Houston,4eb1e534be7b67859f7f7c85,In-N-Out Burger,32.92403412867165,-96.83880960313036,Fast Food Restaurant,593.0,observed_combined_market_brand_unique_foursquare_poi,593,1,exact_brand_market_unique,Restaurants and Other Eating Places,0.1111719969752474,3647
2020-01-08,Dallas,Dallas / Houston,4b216697f964a520513b24e3,Starbucks,32.85069635,-96.82023443,Coffee Shop,,unassigned_ambiguous_combined_market_brand,1138,11,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.5361187382518092,3713
2020-01-08,Dallas,Dallas / Houston,4bbca02da0a0c9b689881a0f,Starbucks,32.742566192442965,-96.85834139324784,Coffee Shop,,unassigned_ambiguous_combined_market_brand,1138,11,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.6637961750118987,5145
2020-01-08,Dallas,Dallas / Houston,54b5a6bf498ef1a5020f2fbd,Starbucks,32.81189311472387,-96.73027176686968,Coffee Shop,,unassigned_ambiguous_combined_market_brand,1138,11,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.4745917687144916,5168
2020-01-08,Dallas,Dallas / Houston,4e4dca11bd41b76bef932386,Starbucks,32.9388097457567,-96.83964847794547,Coffee Shop,,unassigned_ambiguous_combined_market_brand,1138,11,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.5166441969734245,4247
2020-01-08,Dallas,Dallas / Houston,4bba5af97421a59342b2c340,Starbucks,32.60335875,-96.82358261,Coffee Shop,,unassigned_ambiguous_combined_market_brand,1138,11,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.3090657303256006,3692
2020-01-08,Dallas,Dallas / Houston,4b5dcdbff964a5208d6c29e3,Starbucks,32.75759501665577,-96.99447441214171,Coffee Shop,,unassigned_ambiguous_combined_market_brand,1138,11,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.0623609661697362,2542
2020-01-09,Dallas,Dallas / Houston,4b5b7999f964a520030129e3,Dairy Queen,32.77712609201614,-96.61893154920664,Ice Cream Parlor,,unassigned_ambiguous_combined_market_brand,3092,4,exact_brand_market_ambiguous,Restaurants and Other Eating Places,2.509875604291533,1797
2020-01-09,Dallas,Dallas / Houston,4b188252f964a520a9d323e3,Dairy Queen,32.76747824487442,-96.62837754717668,Ice Cream Parlor,,unassigned_ambiguous_combined_market_brand,3092,4,exact_brand_market_ambiguous,Restaurants and Other Eating Places,3.230575532046908,2994
2020-01-09,Dallas,Dallas / Houston,52a1192311d2d0eb5c0ffaad,Domino's Pizza,32.605256662083185,-96.78893553016783,Pizzeria,,unassigned_ambiguous_combined_market_brand,1311,5,exact_brand_market_ambiguous,Restaurants and Other Eating Places,2.6286255245984815,2938
2020-01-09,Dallas,Dallas / Houston,4b58a3f2f964a5201b6328e3,Jack in the Box,32.604077156919644,-96.78569233701216,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,1747,7,exact_brand_market_ambiguous,Restaurants and Other Eating Places,2.59166626380362,3176
2020-01-09,Dallas,Dallas / Houston,4cbc587b7a5d9eb01e6231e9,Jack in the Box,32.74521502157702,-97.00314870027458,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,1747,7,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.2365927350318656,3876
2020-01-09,Dallas,Dallas / Houston,4b7d6889f964a520cabc2fe3,Whataburger,32.64079107560812,-96.80662896632482,Burger Joint,,unassigned_ambiguous_combined_market_brand,2604,13,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.05059823417398,1350
2020-01-09,Dallas,Dallas / Houston,4b131c01f964a520399423e3,Whataburger,32.64411212422821,-96.78042163323262,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,2604,13,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.2263485603625022,2411
2020-01-09,Dallas,Dallas / Houston,4ca3e4b2f88a95213476ad49,Whataburger,32.77032087712059,-96.5977354760892,Burger Joint,,unassigned_ambiguous_combined_market_brand,2604,13,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.7235945658677996,1096
2020-01-09,Dallas,Dallas / Houston,4bd08f7477b29c74f2fe8a82,Whataburger,32.80666611183274,-96.61179019602152,Burger Joint,,unassigned_ambiguous_combined_market_brand,2604,13,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.1501874236769851,3161
2020-01-09,Dallas,Dallas / Houston,6159c5a11a0d8c50bcc34a24,Whataburger,32.78424268865926,-96.56485263063284,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,2604,13,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.9681769305186848,3317
2020-01-09,Dallas,Dallas / Houston,5926cc81029a550a871276c1,Whataburger,32.759603048340765,-96.99349550272868,Burger Joint,,unassigned_ambiguous_combined_market_brand,2604,13,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.2431969197524435,2346
2020-01-09,Dallas,Dallas / Houston,4b66ea92f964a52020302be3,Whataburger,32.75795444304423,-97.0280582946352,Fast Food Restaurant,,unassigned_ambiguous_combined_market_brand,2604,13,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.3247840493030394,3588
2020-01-10,Dallas,Dallas / Houston,4a860b73f964a5202d0020e3,Texas Roadhouse,32.78596307569304,-96.62537190528091,Steakhouse,,unassigned_ambiguous_combined_market_brand,3046,2,exact_brand_market_ambiguous,Restaurants and Other Eating Places,2.769684904917799,2461
2020-01-11,Dallas,Dallas / Houston,556f33b2498e268d186287ab,Dollar Tree,32.73567779400213,-96.89193201936938,Discount Store,,unassigned_ambiguous_combined_market_brand,608,8,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",1.6507931749660174,4118
2020-01-11,Dallas,Dallas / Houston,564f37d0498e58f2becfbbe3,Dollar Tree,32.68650174190265,-96.8269807295558,Discount Store,,unassigned_ambiguous_combined_market_brand,608,8,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",1.6872789783687934,5180
2020-01-11,Dallas,Dallas / Houston,58bdb903b3cdc81ac4a9d0d2,Dollar Tree,32.60489193795817,-96.78611703125613,Discount Store,,unassigned_ambiguous_combined_market_brand,608,8,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",2.5289911738842927,3077
2020-01-11,Dallas,Dallas / Houston,57a3679fcd107b49b082ff14,Dollar Tree,32.74611669465353,-96.99856333422584,Discount Store,,unassigned_ambiguous_combined_market_brand,608,8,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",0.6488712850899805,3767
2020-01-11,Dallas,Dallas / Houston,4b8965faf964a5206d3232e3,Kohl's,32.79747610880783,-96.62896698262642,Department Store,,unassigned_ambiguous_combined_market_brand,4589,2,exact_brand_market_ambiguous,Department Stores,2.5020513615907083,3330
2020-01-12,Dallas,Dallas / Houston,4bb359b714cfd13af5e415ab,Olive Garden,32.65856299285484,-96.8919965281694,Italian Restaurant,,unassigned_ambiguous_combined_market_brand,916,2,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.6379579234407202,4739
2020-01-12,Dallas,Dallas / Houston,4e67acf0bd41e96a148c239a,T-Mobile,32.92596755815977,-96.83941959782652,Mobile Phone Store,,unassigned_ambiguous_combined_market_brand,95,4,exact_brand_market_ambiguous,Wired and Wireless Telecommunications Carriers,0.1706773992634685,3736
2020-01-12,Dallas,Dallas / Houston,4caf84ee562d224b9bae0e88,T-Mobile,32.603822258248215,-96.82366823400665,Mobile Phone Store,,unassigned_ambiguous_combined_market_brand,95,4,exact_brand_market_ambiguous,Wired and Wireless Telecommunications Carriers,1.2593931477158875,3656
2020-01-13,Dallas,Dallas / Houston,4ac25aacf964a520cd9820e3,Dickey's Barbecue Pit,32.82714560708991,-96.70960315190608,BBQ Joint,,unassigned_ambiguous_combined_market_brand,149,2,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.4099027999397848,5549
2020-01-13,Dallas,Dallas / Houston,5c2f50dd1acf11002bceedd4,Dickey's Barbecue Pit,32.93407232792019,-96.8398136968076,Cuban Restaurant,,unassigned_ambiguous_combined_market_brand,149,2,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.5406076798931321,4029
2020-01-13,Dallas,Dallas / Houston,4c60034c3a3703bbc31de406,Pizza Hut,32.71964173749291,-96.85551279241888,Pizzeria,,unassigned_ambiguous_combined_market_brand,460,6,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.946599858893193,3163
2020-01-13,Dallas,Dallas / Houston,5774044a498eff78986e6b38,Pizza Hut,32.93471765500778,-96.83977526793949,Pizzeria,,unassigned_ambiguous_combined_market_brand,460,6,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.5263321498059164,4054
2020-01-13,Dallas,Dallas / Houston,4c6003453a3703bbb61de406,Pizza Hut,32.6026307254389,-96.78783244900674,Pizzeria,,unassigned_ambiguous_combined_market_brand,460,6,exact_brand_market_ambiguous,Restaurants and Other Eating Places,2.826479099099698,3247
2020-01-13,Dallas,Dallas / Houston,55c78344498e81ab66e53683,Sam's Club,32.922262741765486,-96.84287007074772,Warehouse or Wholesale Store,8222.0,observed_combined_market_brand_unique_foursquare_poi,8222,1,exact_brand_market_unique,"General Merchandise Stores, including Warehouse Clubs and Supercenters",0.0316326400072767,4006
2020-01-14,Dallas,Dallas / Houston,556f33b2498e268d186287ab,Dollar Tree,32.73567779400213,-96.89193201936938,Discount Store,,unassigned_ambiguous_combined_market_brand,666,8,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",1.6507931749660174,4118
2020-01-14,Dallas,Dallas / Houston,564f37d0498e58f2becfbbe3,Dollar Tree,32.68650174190265,-96.8269807295558,Discount Store,,unassigned_ambiguous_combined_market_brand,666,8,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",1.6872789783687934,5180
2020-01-14,Dallas,Dallas / Houston,58bdb903b3cdc81ac4a9d0d2,Dollar Tree,32.60489193795817,-96.78611703125613,Discount Store,,unassigned_ambiguous_combined_market_brand,666,8,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",2.5289911738842927,3077
2020-01-14,Dallas,Dallas / Houston,57a3679fcd107b49b082ff14,Dollar Tree,32.74611669465353,-96.99856333422584,Discount Store,,unassigned_ambiguous_combined_market_brand,666,8,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",0.6488712850899805,3767
2020-01-14,Dallas,Dallas / Houston,4bdf0f9ac3392d7f4f0d9cd5,Walgreens,32.73410727124651,-96.8734815515674,Pharmacy,,unassigned_ambiguous_combined_market_brand,779,4,exact_brand_market_ambiguous,Health and Personal Care Stores,0.1548741988420851,3838
2020-01-14,Dallas,Dallas / Houston,4c5d8b577735c9b6984a8f72,Walgreens,32.719913714296155,-96.8295142858523,Pharmacy,,unassigned_ambiguous_combined_market_brand,779,4,exact_brand_market_ambiguous,Health and Personal Care Stores,0.5961345249908266,5213
2020-01-14,Dallas,Dallas / Houston,4ba3a72ef964a5205f5038e3,Walgreens,32.811249022395685,-96.70167564280972,Pharmacy,,unassigned_ambiguous_combined_market_brand,779,4,exact_brand_market_ambiguous,Health and Personal Care Stores,0.34031048344547,3639
2020-01-14,Dallas,Dallas / Houston,4c6010e023e303bbdbd67407,Walgreens,32.604716236664274,-96.7892372687652,Pharmacy,,unassigned_ambiguous_combined_market_brand,779,4,exact_brand_market_ambiguous,Health and Personal Care Stores,2.6943755337437443,2984
2020-01-15,Dallas,Dallas / Houston,58a8e385fb9d897f0f8ce055,Dollar General,32.61823871629833,-96.8067819705696,Discount Store,,unassigned_ambiguous_combined_market_brand,418,5,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",0.7701385860854987,1452
2020-01-15,Dallas,Dallas / Houston,4b216697f964a520513b24e3,Starbucks,32.85069635,-96.82023443,Coffee Shop,,unassigned_ambiguous_combined_market_brand,758,11,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.5361187382518092,3713
2020-01-15,Dallas,Dallas / Houston,4bbca02da0a0c9b689881a0f,Starbucks,32.742566192442965,-96.85834139324784,Coffee Shop,,unassigned_ambiguous_combined_market_brand,758,11,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.6637961750118987,5145
2020-01-15,Dallas,Dallas / Houston,54b5a6bf498ef1a5020f2fbd,Starbucks,32.81189311472387,-96.73027176686968,Coffee Shop,,unassigned_ambiguous_combined_market_brand,758,11,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.4745917687144916,5168
2020-01-15,Dallas,Dallas / Houston,4e4dca11bd41b76bef932386,Starbucks,32.9388097457567,-96.83964847794547,Coffee Shop,,unassigned_ambiguous_combined_market_brand,758,11,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.5166441969734245,4247
2020-01-15,Dallas,Dallas / Houston,4bba5af97421a59342b2c340,Starbucks,32.60335875,-96.82358261,Coffee Shop,,unassigned_ambiguous_combined_market_brand,758,11,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.3090657303256006,3692
2020-01-15,Dallas,Dallas / Houston,4b5dcdbff964a5208d6c29e3,Starbucks,32.75759501665577,-96.99447441214171,Coffee Shop,,unassigned_ambiguous_combined_market_brand,758,11,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.0623609661697362,2542
2020-01-15,Dallas,Dallas / Houston,5655076a498e6cb3c0c0a1e2,Wingstop,32.71913506645956,-96.90814456888307,Wings Joint,,unassigned_ambiguous_combined_market_brand,1099,7,exact_brand_market_ambiguous,Restaurants and Other Eating Places,2.776713947241541,3383
2020-01-15,Dallas,Dallas / Houston,4cec509c821254818bbc58a1,Wingstop,32.72146682965782,-96.83080010841148,Wings Joint,,unassigned_ambiguous_combined_market_brand,1099,7,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.4085916092684858,5182
2020-01-15,Dallas,Dallas / Houston,5c53939d35d3fc002c0ce7d9,Wingstop,32.7579378375632,-96.99433681797468,Wings Joint,,unassigned_ambiguous_combined_market_brand,1099,7,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.0890508662558362,2508
2020-01-16,Dallas,Dallas / Houston,58a8e385fb9d897f0f8ce055,Dollar General,32.61823871629833,-96.8067819705696,Discount Store,,unassigned_ambiguous_combined_market_brand,195,5,exact_brand_market_ambiguous,"General Merchandise Stores, including Warehouse Clubs and Supercenters",0.7701385860854987,1452
2020-01-16,Dallas,Dallas / Houston,4c60034c3a3703bbc31de406,Pizza Hut,32.71964173749291,-96.85551279241888,Pizzeria,,unassigned_ambiguous_combined_market_brand,518,6,exact_brand_market_ambiguous,Restaurants and Other Eating Places,1.946599858893193,3163
2020-01-16,Dallas,Dallas / Houston,5774044a498eff78986e6b38,Pizza Hut,32.93471765500778,-96.83977526793949,Pizzeria,,unassigned_ambiguous_combined_market_brand,518,6,exact_brand_market_ambiguous,Restaurants and Other Eating Places,0.5263321498059164,4054
