state_fk,market_fk,month,date,predicted,actual,abs_error,pct_error
CA,Los Angeles / SF Bay Area,2020-03,2020-03-24,7387.068357068712,3747.0,3640.0683570687124,0.9714620648702195
CA,Los Angeles / SF Bay Area,2020-03,2020-03-25,8014.230049792631,2849.0,5165.230049792631,1.812997560474774
CA,Los Angeles / SF Bay Area,2020-03,2020-03-26,10327.781649484132,3187.0,7140.781649484132,2.2405966895149456
CA,Los Angeles / SF Bay Area,2020-03,2020-03-27,12989.463476107527,4794.0,8195.463476107527,1.709525130602321
CA,Los Angeles / SF Bay Area,2020-03,2020-03-28,14169.108697342075,572.0,13597.108697342075,23.771169051297335
CA,Los Angeles / SF Bay Area,2020-03,2020-03-29,7852.933185667746,1118.0,6734.933185667746,6.024090505963995
CA,Los Angeles / SF Bay Area,2020-03,2020-03-30,9959.188501939596,1089.0,8870.188501939596,8.145260332359593
CA,Los Angeles / SF Bay Area,2020-03,2020-03-31,7387.068357068712,1182.0,6205.068357068712,5.249634819855086
CA,Los Angeles / SF Bay Area,2020-04,2020-04-01,1869.3877824819122,0.0,1869.3877824819122,
CA,Los Angeles / SF Bay Area,2020-04,2020-04-02,2215.9457197707698,1252.0,963.9457197707698,0.7699246963025318
CA,Los Angeles / SF Bay Area,2020-04,2020-04-03,2867.654836002668,2151.0,716.6548360026682,0.33317286657492706
CA,Los Angeles / SF Bay Area,2020-04,2020-04-04,2778.0419380473345,495.0,2283.0419380473345,4.61220593544916
CA,Los Angeles / SF Bay Area,2020-04,2020-04-05,1672.1425736866381,258.0,1414.1425736866381,5.48117276622728
CA,Los Angeles / SF Bay Area,2020-04,2020-04-06,1896.648459684674,163.0,1733.648459684674,10.63588012076487
CA,Los Angeles / SF Bay Area,2020-04,2020-04-07,1526.3453147628315,53.0,1473.3453147628315,27.79896820307229
CA,Los Angeles / SF Bay Area,2020-04,2020-04-08,1869.3877824819122,250.0,1619.3877824819122,6.477551129927648
CA,Los Angeles / SF Bay Area,2020-04,2020-04-09,2215.9457197707698,953.0,1262.9457197707698,1.3252316052159179
CA,Los Angeles / SF Bay Area,2020-04,2020-04-10,2867.654836002668,724.0,2143.654836002668,2.9608492209981603
CA,Los Angeles / SF Bay Area,2020-04,2020-04-11,2778.0419380473345,1445.0,1333.0419380473345,0.9225203723510965
CA,Los Angeles / SF Bay Area,2020-04,2020-04-12,1672.1425736866381,5812.0,4139.857426313361,0.7122948083815144
CA,Los Angeles / SF Bay Area,2020-04,2020-04-13,1896.648459684674,3281.0,1384.351540315326,0.42192975931585674
CA,Los Angeles / SF Bay Area,2020-04,2020-04-14,1526.3453147628315,561.0,965.3453147628315,1.7207581368321418
CA,Los Angeles / SF Bay Area,2020-04,2020-04-15,1869.3877824819122,1031.0,838.3877824819122,0.8131792264616025
CA,Los Angeles / SF Bay Area,2020-04,2020-04-16,2215.9457197707698,727.0,1488.9457197707698,2.0480683903311827
CA,Los Angeles / SF Bay Area,2020-04,2020-04-17,2867.654836002668,492.0,2375.654836002668,4.828566739842821
CA,Los Angeles / SF Bay Area,2020-04,2020-04-18,2778.0419380473345,353.0,2425.0419380473345,6.869807189935792
CA,Los Angeles / SF Bay Area,2020-04,2020-04-19,1672.1425736866381,534.0,1138.1425736866381,2.1313531342446406
CA,Los Angeles / SF Bay Area,2020-04,2020-04-20,1896.648459684674,283.0,1613.648459684674,5.701938020087187
CA,Los Angeles / SF Bay Area,2020-04,2020-04-21,1526.3453147628315,3617.0,2090.6546852371685,0.5780079306710446
CA,Los Angeles / SF Bay Area,2020-04,2020-04-22,1869.3877824819122,467.0,1402.3877824819122,3.0029716969634093
CA,Los Angeles / SF Bay Area,2020-04,2020-04-23,2215.9457197707698,551.0,1664.9457197707698,3.0216800721792554
CA,Los Angeles / SF Bay Area,2020-04,2020-04-24,2867.654836002668,5789.0,2921.345163997332,0.5046372713762881
CA,Los Angeles / SF Bay Area,2020-04,2020-04-25,2778.0419380473345,416.0,2362.0419380473345,5.6779854279984
CA,Los Angeles / SF Bay Area,2020-04,2020-04-26,1672.1425736866381,4832.0,3159.857426313362,0.6539440037900169
CA,Los Angeles / SF Bay Area,2020-04,2020-04-27,1896.648459684674,541.0,1355.648459684674,2.5058197036685286
CA,Los Angeles / SF Bay Area,2020-04,2020-04-28,1526.3453147628315,2049.0,522.6546852371685,0.2550779332538645
CA,Los Angeles / SF Bay Area,2020-04,2020-04-29,1869.3877824819122,8668.0,6798.612217518088,0.7843345890076244
CA,Los Angeles / SF Bay Area,2020-04,2020-04-30,2215.9457197707698,3427.0,1211.0542802292302,0.3533861337114766
CA,Los Angeles / SF Bay Area,2020-05,2020-05-01,4949.582306196575,3132.0,1817.5823061965748,0.5803264068316012
CA,Los Angeles / SF Bay Area,2020-05,2020-05-02,4585.160789051893,2699.0,1886.1607890518926,0.6988368985001454
CA,Los Angeles / SF Bay Area,2020-05,2020-05-03,3093.701724863344,5070.0,1976.2982751366558,0.3898024211314903
CA,Los Angeles / SF Bay Area,2020-05,2020-05-04,3212.758343459659,454.0,2758.758343459659,6.076560227884712
CA,Los Angeles / SF Bay Area,2020-05,2020-05-05,2682.365703736472,307.0,2375.365703736472,7.737347569174176
CA,Los Angeles / SF Bay Area,2020-05,2020-05-06,3190.3148865876756,537.0,2653.3148865876756,4.940996064409079
CA,Los Angeles / SF Bay Area,2020-05,2020-05-07,3606.933612504996,1718.0,1888.9336125049958,1.0994956999447008
CA,Los Angeles / SF Bay Area,2020-05,2020-05-08,4949.582306196575,7662.0,2712.417693803425,0.35400909603281455
CA,Los Angeles / SF Bay Area,2020-05,2020-05-09,4585.160789051893,1113.0,3472.1607890518926,3.1196413199028683
CA,Los Angeles / SF Bay Area,2020-05,2020-05-10,3093.701724863344,1151.0,1942.7017248633442,1.6878381623486918
CA,Los Angeles / SF Bay Area,2020-05,2020-05-11,3212.758343459659,1811.0,1401.758343459659,0.7740244856210154
CA,Los Angeles / SF Bay Area,2020-05,2020-05-12,2682.365703736472,13280.0,10597.634296263528,0.7980146307427356
CA,Los Angeles / SF Bay Area,2020-05,2020-05-13,3190.3148865876756,1667.0,1523.3148865876756,0.9138061707184616
CA,Los Angeles / SF Bay Area,2020-05,2020-05-14,3606.933612504996,9274.0,5667.066387495004,0.6110703458588531
CA,Los Angeles / SF Bay Area,2020-05,2020-05-15,4949.582306196575,6801.0,1851.4176938034252,0.27222727448954936
CA,Los Angeles / SF Bay Area,2020-05,2020-05-16,4585.160789051893,2807.0,1778.1607890518926,0.6334737403106137
CA,Los Angeles / SF Bay Area,2020-05,2020-05-17,3093.701724863344,3069.0,24.701724863344225,0.008048786205064915
CA,Los Angeles / SF Bay Area,2020-05,2020-05-18,3212.758343459659,6414.0,3201.241656540341,0.49910222272222343
CA,Los Angeles / SF Bay Area,2020-05,2020-05-19,2682.365703736472,6737.0,4054.634296263528,0.6018456725936661
CA,Los Angeles / SF Bay Area,2020-05,2020-05-20,3190.3148865876756,1871.0,1319.3148865876756,0.7051389025054385
CA,Los Angeles / SF Bay Area,2020-05,2020-05-21,3606.933612504996,8215.0,4608.066387495004,0.5609332181978094
CA,Los Angeles / SF Bay Area,2020-05,2020-05-22,4949.582306196575,2421.0,2528.582306196575,1.0444371359754543
CA,Los Angeles / SF Bay Area,2020-05,2020-05-23,4585.160789051893,6577.0,1991.8392109481074,0.3028492034283271
CA,Los Angeles / SF Bay Area,2020-05,2020-05-24,3093.701724863344,5845.0,2751.298275136656,0.47070971345366225
CA,Los Angeles / SF Bay Area,2020-05,2020-05-25,3212.758343459659,2180.0,1032.758343459659,0.4737423593851647
CA,Los Angeles / SF Bay Area,2020-05,2020-05-26,2682.365703736472,12062.0,9379.634296263528,0.7776184957936932
CA,Los Angeles / SF Bay Area,2020-05,2020-05-27,3190.3148865876756,9944.0,6753.685113412324,0.6791718738347068
CA,Los Angeles / SF Bay Area,2020-05,2020-05-28,3606.933612504996,5737.0,2130.066387495004,0.37128575692783755
CA,Los Angeles / SF Bay Area,2020-05,2020-05-29,4949.582306196575,5831.0,881.4176938034252,0.15116064033672186
CA,Los Angeles / SF Bay Area,2020-05,2020-05-30,4585.160789051893,3392.0,1193.1607890518926,0.3517573080931287
CA,Los Angeles / SF Bay Area,2020-05,2020-05-31,3093.701724863344,309.0,2784.701724863344,9.011979692114382
CA,Los Angeles / SF Bay Area,2020-06,2020-06-01,4841.371865050941,410.0,4431.371865050941,10.808224061099855
CA,Los Angeles / SF Bay Area,2020-06,2020-06-02,5115.0350267535905,8754.0,3638.9649732464095,0.41569168074553453
CA,Los Angeles / SF Bay Area,2020-06,2020-06-03,4973.2239876579815,5925.0,951.7760123420185,0.16063730166110016
CA,Los Angeles / SF Bay Area,2020-06,2020-06-04,6022.072310879204,8444.0,2421.9276891207955,0.28682232225494975
CA,Los Angeles / SF Bay Area,2020-06,2020-06-05,7520.025522855982,11247.0,3726.9744771440182,0.3313749868537404
CA,Los Angeles / SF Bay Area,2020-06,2020-06-06,6643.291619645814,7172.0,528.7083803541864,0.07371840216873764
CA,Los Angeles / SF Bay Area,2020-06,2020-06-07,4669.092229919645,5439.0,769.9077700803546,0.14155318442367246
CA,Los Angeles / SF Bay Area,2020-06,2020-06-08,4841.371865050941,4092.0,749.3718650509409,0.18313095431352416
CA,Los Angeles / SF Bay Area,2020-06,2020-06-09,5115.0350267535905,12276.0,7160.9649732464095,0.5833304800624315
CA,Los Angeles / SF Bay Area,2020-06,2020-06-10,4973.2239876579815,4969.0,4.2239876579815245,0.0008500679529043116
CA,Los Angeles / SF Bay Area,2020-06,2020-06-11,6022.072310879204,8852.0,2829.9276891207955,0.3196935934388608
CA,Los Angeles / SF Bay Area,2020-06,2020-06-12,7520.025522855982,6013.0,1507.0255228559818,0.2506278933736873
CA,Los Angeles / SF Bay Area,2020-06,2020-06-13,6643.291619645814,7044.0,400.7083803541864,0.05688648216271811
CA,Los Angeles / SF Bay Area,2020-06,2020-06-14,4669.092229919645,10023.0,5353.907770080355,0.5341622039389758
CA,Los Angeles / SF Bay Area,2020-06,2020-06-15,4841.371865050941,19559.0,14717.62813494906,0.7524734462369784
CA,Los Angeles / SF Bay Area,2020-06,2020-06-16,5115.0350267535905,5796.0,680.9649732464095,0.11748878075334877
CA,Los Angeles / SF Bay Area,2020-06,2020-06-17,4973.2239876579815,5520.0,546.7760123420185,0.09905362542427872
CA,Los Angeles / SF Bay Area,2020-06,2020-06-18,6022.072310879204,2085.0,3937.0723108792045,1.888284081956453
CA,Los Angeles / SF Bay Area,2020-06,2020-06-19,7520.025522855982,4746.0,2774.0255228559818,0.58449758172271
CA,Los Angeles / SF Bay Area,2020-06,2020-06-20,6643.291619645814,5140.0,1503.2916196458136,0.29246918670152017
CA,Los Angeles / SF Bay Area,2020-06,2020-06-21,4669.092229919645,10525.0,5855.907770080355,0.5563807857558531
CA,Los Angeles / SF Bay Area,2020-06,2020-06-22,4841.371865050941,14963.0,10121.62813494906,0.6764437702966691
CA,Los Angeles / SF Bay Area,2020-06,2020-06-23,5115.0350267535905,14473.0,9357.96497324641,0.6465808728837428
CA,Los Angeles / SF Bay Area,2020-06,2020-06-24,4973.2239876579815,2836.0,2137.2239876579815,0.7536050732221373
CA,Los Angeles / SF Bay Area,2020-06,2020-06-25,6022.072310879204,8901.0,2878.9276891207955,0.32343867982482816
CA,Los Angeles / SF Bay Area,2020-06,2020-06-26,7520.025522855982,10738.0,3217.9744771440182,0.29968099060756365
CA,Los Angeles / SF Bay Area,2020-06,2020-06-27,6643.291619645814,3964.0,2679.2916196458136,0.6759060594464716
CA,Los Angeles / SF Bay Area,2020-06,2020-06-28,4669.092229919645,11576.0,6906.907770080355,0.5966575475190354
CA,Los Angeles / SF Bay Area,2020-06,2020-06-29,4841.371865050941,2721.0,2120.371865050941,0.7792619864207795
CA,Los Angeles / SF Bay Area,2020-06,2020-06-30,5115.0350267535905,5360.0,244.9649732464095,0.04570242038179282
CA,Los Angeles / SF Bay Area,2020-07,2020-07-01,5406.6581238219405,6396.0,989.3418761780595,0.1546813439928173
CA,Los Angeles / SF Bay Area,2020-07,2020-07-02,6749.824314882898,5184.0,1565.8243148828979,0.30204944345734913
CA,Los Angeles / SF Bay Area,2020-07,2020-07-03,8323.802560894357,13567.0,5243.197439105643,0.3864669742098948
CA,Los Angeles / SF Bay Area,2020-07,2020-07-04,7124.567437338777,1319.0,5805.567437338777,4.401491612842136
CA,Los Angeles / SF Bay Area,2020-07,2020-07-05,5871.3836686904515,7972.0,2100.6163313095485,0.2634992889249308
CA,Los Angeles / SF Bay Area,2020-07,2020-07-06,5997.644718551988,3911.0,2086.6447185519883,0.5335322727056989
CA,Los Angeles / SF Bay Area,2020-07,2020-07-07,6440.905068776941,7694.0,1253.0949312230587,0.16286651042670375
CA,Los Angeles / SF Bay Area,2020-07,2020-07-08,5406.6581238219405,5213.0,193.65812382194053,0.0371490742033264
CA,Los Angeles / SF Bay Area,2020-07,2020-07-09,6749.824314882898,5202.0,1547.8243148828979,0.29754408206130295
CA,Los Angeles / SF Bay Area,2020-07,2020-07-10,8323.802560894357,12635.0,4311.197439105643,0.34121071935937025
CA,Los Angeles / SF Bay Area,2020-07,2020-07-11,7124.567437338777,10021.0,2896.4325626612226,0.28903628007795856
CA,Los Angeles / SF Bay Area,2020-07,2020-07-12,5871.3836686904515,1845.0,4026.3836686904515,2.182321771647941
CA,Los Angeles / SF Bay Area,2020-07,2020-07-13,5997.644718551988,2239.0,3758.6447185519883,1.678715818915582
CA,Los Angeles / SF Bay Area,2020-07,2020-07-14,6440.905068776941,2947.0,3493.9050687769413,1.1855802744407673
CA,Los Angeles / SF Bay Area,2020-07,2020-07-15,5406.6581238219405,10581.0,5174.3418761780595,0.48902200890067665
CA,Los Angeles / SF Bay Area,2020-07,2020-07-16,6749.824314882898,1034.0,5715.824314882898,5.5278765134264
CA,Los Angeles / SF Bay Area,2020-07,2020-07-17,8323.802560894357,7286.0,1037.8025608943572,0.1424379029500902
CA,Los Angeles / SF Bay Area,2020-07,2020-07-18,7124.567437338777,5116.0,2008.5674373387774,0.3926050503007774
CA,Los Angeles / SF Bay Area,2020-07,2020-07-19,5871.3836686904515,5893.0,21.616331309548514,0.0036681369946629074
CA,Los Angeles / SF Bay Area,2020-07,2020-07-20,5997.644718551988,3816.0,2181.6447185519883,0.5717098319056573
CA,Los Angeles / SF Bay Area,2020-07,2020-07-21,6440.905068776941,5897.0,543.9050687769413,0.09223419853772111
CA,Los Angeles / SF Bay Area,2020-07,2020-07-22,5406.6581238219405,5871.0,464.34187617805947,0.07909076412503142
CA,Los Angeles / SF Bay Area,2020-07,2020-07-23,6749.824314882898,2070.0,4679.824314882898,2.260784693180144
CA,Los Angeles / SF Bay Area,2020-07,2020-07-24,8323.802560894357,4254.0,4069.802560894357,0.9567001788656223
CA,Los Angeles / SF Bay Area,2020-07,2020-07-25,7124.567437338777,1055.0,6069.567437338777,5.753144490368509
CA,Los Angeles / SF Bay Area,2020-07,2020-07-26,5871.3836686904515,2521.0,3350.3836686904515,1.3289899518803854
CA,Los Angeles / SF Bay Area,2020-07,2020-07-27,5997.644718551988,2366.0,3631.6447185519883,1.534930143090443
CA,Los Angeles / SF Bay Area,2020-07,2020-07-28,6440.905068776941,10148.0,3707.0949312230587,0.3653030085950984
CA,Los Angeles / SF Bay Area,2020-07,2020-07-29,5406.6581238219405,6586.0,1179.3418761780595,0.17906800427847852
CA,Los Angeles / SF Bay Area,2020-07,2020-07-30,6749.824314882898,5532.0,1217.8243148828979,0.22014177781686511
CA,Los Angeles / SF Bay Area,2020-07,2020-07-31,8323.802560894357,12182.0,3858.197439105643,0.3167129731657891
CA,Los Angeles / SF Bay Area,2020-08,2020-08-01,6082.212320552908,1824.0,4258.212320552908,2.3345462283733047
CA,Los Angeles / SF Bay Area,2020-08,2020-08-02,5132.694809706507,6056.0,923.3051902934931,0.15246122693089384
CA,Los Angeles / SF Bay Area,2020-08,2020-08-03,5043.882357876697,8221.0,3177.117642123303,0.38646364701657987
CA,Los Angeles / SF Bay Area,2020-08,2020-08-04,5842.276220743176,6282.0,439.72377925682395,0.06999741790143647
CA,Los Angeles / SF Bay Area,2020-08,2020-08-05,5121.186113171307,9152.0,4030.8138868286933,0.4404298390328555
CA,Los Angeles / SF Bay Area,2020-08,2020-08-06,5650.935459276387,4849.0,801.9354592763866,0.1653816166789826
CA,Los Angeles / SF Bay Area,2020-08,2020-08-07,7779.615346638996,4122.0,3657.615346638996,0.8873399676465299
CA,Los Angeles / SF Bay Area,2020-08,2020-08-08,6082.212320552908,5817.0,265.21232055290784,0.04559262859771494
CA,Los Angeles / SF Bay Area,2020-08,2020-08-09,5132.694809706507,2722.0,2410.694809706507,0.8856336552926183
CA,Los Angeles / SF Bay Area,2020-08,2020-08-10,5043.882357876697,1711.0,3332.882357876697,1.9479148789460532
CA,Los Angeles / SF Bay Area,2020-08,2020-08-11,5842.276220743176,4005.0,1837.276220743176,0.45874562315684797
CA,Los Angeles / SF Bay Area,2020-08,2020-08-12,5121.186113171307,1208.0,3913.1861131713067,3.2393924777908167
CA,Los Angeles / SF Bay Area,2020-08,2020-08-13,5650.935459276387,2431.0,3219.9354592763866,1.3245312461029974
CA,Los Angeles / SF Bay Area,2020-08,2020-08-14,7779.615346638996,3261.0,4518.615346638996,1.3856532801714185
CA,Los Angeles / SF Bay Area,2020-08,2020-08-15,6082.212320552908,1224.0,4858.212320552908,3.969127712870023
CA,Los Angeles / SF Bay Area,2020-08,2020-08-16,5132.694809706507,6202.0,1069.305190293493,0.1724129619950811
CA,Los Angeles / SF Bay Area,2020-08,2020-08-17,5043.882357876697,3388.0,1655.882357876697,0.48874922015250793
CA,Los Angeles / SF Bay Area,2020-08,2020-08-18,5842.276220743176,3210.0,2632.276220743176,0.8200237447798057
CA,Los Angeles / SF Bay Area,2020-08,2020-08-19,5121.186113171307,5826.0,704.8138868286933,0.1209773235202014
CA,Los Angeles / SF Bay Area,2020-08,2020-08-20,5650.935459276387,3319.0,2331.9354592763866,0.7026018256331384
CA,Los Angeles / SF Bay Area,2020-08,2020-08-21,7779.615346638996,4775.0,3004.615346638996,0.6292388160500515
CA,Los Angeles / SF Bay Area,2020-08,2020-08-22,6082.212320552908,11231.0,5148.787679447092,0.45844427739712335
CA,Los Angeles / SF Bay Area,2020-08,2020-08-23,5132.694809706507,3272.0,1860.694809706507,0.568672007856512
CA,Los Angeles / SF Bay Area,2020-08,2020-08-24,5043.882357876697,7502.0,2458.117642123303,0.3276616425117706
CA,Los Angeles / SF Bay Area,2020-08,2020-08-25,5842.276220743176,9278.0,3435.723779256824,0.3703086634249649
CA,Los Angeles / SF Bay Area,2020-08,2020-08-26,5121.186113171307,2956.0,2165.1861131713067,0.7324716215058548
CA,Los Angeles / SF Bay Area,2020-08,2020-08-27,5650.935459276387,11350.0,5699.064540723613,0.5021202238523007
CA,Los Angeles / SF Bay Area,2020-08,2020-08-28,7779.615346638996,8807.0,1027.384653361004,0.11665546194629317
CA,Los Angeles / SF Bay Area,2020-08,2020-08-29,6082.212320552908,3776.0,2306.212320552908,0.6107553815023591
CA,Los Angeles / SF Bay Area,2020-08,2020-08-30,5132.694809706507,2001.0,3131.694809706507,1.5650648724170448
CA,Los Angeles / SF Bay Area,2020-08,2020-08-31,5043.882357876697,8036.0,2992.117642123303,0.37233917896009244
CA,Los Angeles / SF Bay Area,2020-09,2020-09-01,6740.046509532693,3574.0,3166.0465095326927,0.8858552069201714
CA,Los Angeles / SF Bay Area,2020-09,2020-09-02,5883.673987654917,5812.0,71.67398765491725,0.012332069451981634
CA,Los Angeles / SF Bay Area,2020-09,2020-09-03,6518.415140426116,1396.0,5122.415140426116,3.669351819789481
CA,Los Angeles / SF Bay Area,2020-09,2020-09-04,8681.639268162671,4615.0,4066.639268162671,0.8811786063191054
CA,Los Angeles / SF Bay Area,2020-09,2020-09-05,6821.477509098471,3635.0,3186.4775090984713,0.8766100437684928
CA,Los Angeles / SF Bay Area,2020-09,2020-09-06,5759.953789834218,5120.0,639.9537898342178,0.12499097457699566
CA,Los Angeles / SF Bay Area,2020-09,2020-09-07,5943.1493852797275,6560.0,616.8506147202725,0.09403210590248055
CA,Los Angeles / SF Bay Area,2020-09,2020-09-08,6740.046509532693,7041.0,300.95349046730735,0.04274300390105203
CA,Los Angeles / SF Bay Area,2020-09,2020-09-09,5883.673987654917,9445.0,3561.3260123450827,0.3770593978131374
CA,Los Angeles / SF Bay Area,2020-09,2020-09-10,6518.415140426116,5235.0,1283.4151404261156,0.24516048527719497
CA,Los Angeles / SF Bay Area,2020-09,2020-09-11,8681.639268162671,8354.0,327.6392681626712,0.039219447948607995
CA,Los Angeles / SF Bay Area,2020-09,2020-09-12,6821.477509098471,7436.0,614.5224909015287,0.0826415399275859
CA,Los Angeles / SF Bay Area,2020-09,2020-09-13,5759.953789834218,1124.0,4635.953789834218,4.124514047895212
CA,Los Angeles / SF Bay Area,2020-09,2020-09-14,5943.1493852797275,964.0,4979.1493852797275,5.165092723319219
CA,Los Angeles / SF Bay Area,2020-09,2020-09-15,6740.046509532693,8680.0,1939.9534904673073,0.2234969459063718
CA,Los Angeles / SF Bay Area,2020-09,2020-09-16,5883.673987654917,8930.0,3046.3260123450827,0.3411339319535367
CA,Los Angeles / SF Bay Area,2020-09,2020-09-17,6518.415140426116,2046.0,4472.415140426116,2.1859311536784536
