state_fk,market_fk,time_fk,foursquare_crowd_0_1km,foursquare_crowd_1_2km,foursquare_crowd_2_3km,foursquare_crowd_3_5km,foursquare_crowd_5km_plus,foursquare_crowd_total,foursquare_lat_0_1km,foursquare_lat_1_2km,foursquare_lat_2_3km,foursquare_lat_3_5km,foursquare_lat_5km_plus,foursquare_lon_0_1km,foursquare_lon_1_2km,foursquare_lon_2_3km,foursquare_lon_3_5km,foursquare_lon_5km_plus
TX,Dallas / Houston,2021-05-01,830.0,0.0,0.0,0.0,0.0,830.0,32.72104748257396,,,,,-96.83171465733713,,,,
TX,Dallas / Houston,2021-05-02,4676.666666666667,935.3333333333334,0.0,0.0,0.0,5612.0,31.01010465661071,32.60500810330275,,,,-96.02438311259816,-96.8255062105754,,,
TX,Dallas / Houston,2021-05-03,1901.0,1425.75,0.0,0.0,475.25,3802.0,31.322629799237014,31.713036592461002,,,29.580022606557502,-96.15750238002498,-96.29172255315116,,,-95.39784655158356
TX,Dallas / Houston,2021-05-04,905.5,905.5,905.5,1286.5,0.0,4003.0,29.768506159969505,29.864180390736035,32.77712609201614,31.837370837557213,,-95.2479067351576,-95.47981300431564,-96.61893154920665,-96.26126590110104,
TX,Dallas / Houston,2021-05-05,830.8333333333333,581.5833333333333,581.5833333333333,0.0,0.0,1993.9999999999998,30.95071197515913,31.44586776358104,31.511666438661823,,,-96.01198472375495,-96.26692989027877,-96.22487113896588,,
TX,Dallas / Houston,2021-05-06,1641.6,0.0,912.0,1094.4,0.0,3648.0,31.42208607725892,,32.604077156919644,29.82348109068525,,-96.32381089777013,,-96.78569233701216,-95.36935022851388,
TX,Dallas / Houston,2021-05-07,1465.0,1025.5,1025.5,0.0,0.0,3516.0,30.950711975159127,31.445867763581035,31.511666438661823,,,-96.01198472375494,-96.26692989027876,-96.22487113896588,,
TX,Dallas / Houston,2021-05-08,0.0,235.0,0.0,0.0,0.0,235.0,,32.70634990171638,,,,,-96.85802821611784,,,
TX,Dallas / Houston,2021-05-09,4561.0,541.0,3712.0,928.0,928.0,10670.0,30.502208622629077,32.60500810330275,32.605256662083185,29.90285406390539,29.576595677410115,-95.80092723252504,-96.8255062105754,-96.78893553016783,-95.33106466427998,-95.40570521966522
TX,Dallas / Houston,2021-05-10,2502.443181818182,1702.7386363636365,1021.9090909090909,1021.9090909090909,0.0,6249.0,31.347420421504676,30.830071158953526,32.279363789794296,32.261128116979435,,-96.13193985229287,-95.91719819528565,-96.39151186463137,-96.41816089373626,
TX,Dallas / Houston,2021-05-11,3463.3295454545455,2285.215909090909,254.72727272727272,586.7272727272727,0.0,6590.0,32.38854896920224,32.257252728733725,29.835303779042555,29.69112060703854,,-96.66123788367244,-96.5128059313208,-95.27485969099912,-95.38755951540927,
TX,Dallas / Houston,2021-05-12,2308.0,1731.0,0.0,0.0,577.0,4616.0,31.322629799237017,31.713036592461002,,,29.580022606557502,-96.157502380025,-96.29172255315116,,,-95.39784655158356
TX,Dallas / Houston,2021-05-13,1394.6666666666665,3545.0,2428.6666666666665,469.66666666666663,652.0,8490.0,31.43651998905009,32.27375895329569,29.767860584634548,29.654141740999336,29.5905193331177,-96.24620792754716,-96.52332342489288,-95.33049375183292,-95.38010790990822,-95.38673867948657
TX,Dallas / Houston,2021-05-14,325.0,1437.0,1437.0,65.0,65.0,3329.0,30.3063753828927,32.80802935487477,29.8326317367903,29.90282766058073,29.57856982586713,-95.72687113095017,-96.7361401496105,-95.3641102303678,-95.33286094132104,-95.39877738673334
TX,Dallas / Houston,2021-05-15,782.1,608.3,0.0,204.0,347.6,1942.0,31.49161243892971,31.859571399808306,,29.626839978434553,29.580976493647356,-96.24245729132173,-96.40610750084566,,-95.3887735244042,-95.39402713061828
TX,Dallas / Houston,2021-05-16,180.0,36.0,36.0,36.0,36.0,324.0,30.306375382892696,32.720911783384025,32.6035858445378,29.902827660580733,29.578569825867127,-95.72687113095017,-96.85649501928172,-96.78900617984895,-95.33286094132104,-95.39877738673334
TX,Dallas / Houston,2021-05-17,1415.6666666666665,1571.3333333333333,420.0,0.0,0.0,3407.0,32.61796841607529,31.960076385784387,29.83503809636687,,,-96.79092099007192,-96.36523393891497,-95.28525435202808,,
TX,Dallas / Houston,2021-05-19,717.3333333333334,1434.6666666666667,0.0,0.0,0.0,2152.0,31.20787270544992,31.261128881748096,,,,-96.22768779469617,-96.10857854779199,,,
TX,Dallas / Houston,2021-05-20,9721.833333333334,3275.666666666667,1885.0,440.25,3042.25,18365.0,31.006437248816816,32.54680232014811,32.56881316174955,29.902854063905394,29.590518176900616,-96.02333402465212,-96.59401918144856,-96.7558928789505,-95.33106466427998,-95.38043396405205
TX,Dallas / Houston,2021-05-21,5310.704545454546,7909.840909090909,1913.7272727272727,1913.7272727272727,0.0,17048.0,31.475550735077327,31.077501147822453,32.167268480794974,32.147098842775904,,-96.20367993550487,-96.03970162575547,-96.34029729956445,-96.37082042496426,
TX,Dallas / Houston,2021-05-22,9891.583333333332,3969.0833333333335,4377.583333333333,476.0,2001.75,20716.0,30.798587272323157,32.465303976863574,32.43286343063881,29.90285406390539,29.581583308933258,-95.9561175986845,-96.52338282478476,-96.5983319156509,-95.33106466427998,-95.39355922198774
TX,Dallas / Houston,2021-05-23,2693.147727272727,1390.5795454545455,281.6363636363636,281.6363636363636,0.0,4647.0,32.15815176249295,31.79060079564596,29.835303779042555,29.77490106944459,,-96.58586782798693,-96.35215570021387,-95.27485969099912,-95.3859772310233,
TX,Dallas / Houston,2021-05-24,883.2,717.6,49.0,49.0,298.2,1997.0000000000002,31.288690612629054,31.54000449660926,32.6035858445378,29.90282766058073,29.580581031805536,-96.15181640529713,-96.23579441462957,-96.78900617984895,-95.33286094132104,-95.39480768913484
TX,Dallas / Houston,2021-05-25,1365.0,2647.666666666667,0.0,0.0,82.33333333333333,4095.0000000000005,31.121130368219916,31.217684774204045,,,29.599001599999998,-96.1664779309416,-96.08835342008851,,,-95.3688527
TX,Dallas / Houston,2021-05-26,2767.6401515151515,1517.844696969697,765.4242424242425,2422.090909090909,0.0,7472.999999999999,32.113468147505024,31.071029471480927,29.853675400357385,32.563044857115464,,-96.54995017196887,-96.00338615968413,-95.29088420808085,-96.90064996577799,
TX,Dallas / Houston,2021-05-27,12779.52380952381,773.1428571428571,603.6666666666667,150.33333333333334,150.33333333333334,14457.0,29.92976507439816,32.729907946695775,31.193051223649018,29.626224999999998,29.581770261158177,-95.56303743805623,-96.803021678172,-96.08979906423865,-95.388248,-95.3887175155896
TX,Dallas / Houston,2021-05-28,3372.259090909091,974.9318181818182,1021.9545454545455,1186.8545454545454,0.0,6556.0,31.83421607012557,31.79060079564596,32.0691151165559,29.81539893264071,,-96.47053899955164,-96.35215570021386,-96.4937803584381,-95.37211642866481,
TX,Dallas / Houston,2021-05-30,1700.6,1503.8,815.0,815.0,393.6,5228.0,30.66582647082871,30.778148556083142,32.77712609201614,32.76747824487442,29.58097649364736,-95.76582627681286,-95.90409259549125,-96.61893154920664,-96.62837754717668,-95.39402713061827
TX,Dallas / Houston,2021-05-31,568.0,2679.0,284.0,282.0,284.0,4097.0,31.297527169603597,30.02637312297518,32.6026307254389,29.62683997843455,29.58024526134723,-96.15788000512042,-95.45328054356266,-96.78783244900674,-95.3887735244042,-95.39563538455086
TX,Dallas / Houston,2021-06-01,4014.6136363636365,2543.022727272727,1290.1818181818182,1290.1818181818182,0.0,9138.0,31.57958163444529,31.054279954510346,32.051620307390465,32.02945540707817,,-96.26192677162959,-96.01872686714857,-96.28745948721915,-96.32197949851991,
TX,Dallas / Houston,2021-06-02,5463.666666666667,2349.3333333333335,685.0,1038.0,1078.0,10614.0,31.93578073470726,30.499886882676613,32.604077156919644,29.782561552875855,29.596315815035627,-96.48699638692953,-95.63321627062012,-96.78569233701216,-95.37339207043324,-95.37121996893137
TX,Dallas / Houston,2021-06-04,5182.761363636364,4579.602272727273,606.3181818181818,766.8181818181818,1084.5,12220.0,32.20139653668427,31.503713821693562,30.742027783089675,29.705583553333312,29.57966500774165,-96.61493776172229,-96.19880672349707,-95.76962397654545,-95.38728636707087,-95.39823134375536
TX,Dallas / Houston,2021-06-05,304.5,609.0,152.25,0.0,152.25,1218.0,31.210170039765988,31.274767057129345,32.60489193795817,,29.578493306315657,-96.22791635029576,-96.07722870033604,-96.78611703125613,,-95.40381472897492
TX,Dallas / Houston,2021-06-07,236.0,472.0,118.0,0.0,118.0,944.0,31.210170039765988,31.274767057129342,32.60489193795817,,29.57849330631566,-96.22791635029577,-96.07722870033602,-96.78611703125613,,-95.40381472897492
TX,Dallas / Houston,2021-06-09,1003.0,1003.0,1003.0,1003.0,0.0,4012.0,29.768506159969505,29.864180390736035,32.77712609201614,32.76747824487442,,-95.2479067351576,-95.47981300431564,-96.61893154920664,-96.62837754717668,
TX,Dallas / Houston,2021-06-10,1591.5,1591.5,1591.5,1591.5,0.0,6366.0,29.768506159969505,29.864180390736035,32.77712609201614,32.76747824487442,,-95.2479067351576,-95.47981300431564,-96.61893154920664,-96.62837754717668,
TX,Dallas / Houston,2021-06-11,3045.0,3970.0,0.0,0.0,1007.0,8022.0,31.88807884460533,29.69849741326255,,,29.580920680883597,-96.39187409341201,-95.29486105367232,,,-95.39090161799264
TX,Dallas / Houston,2021-06-12,4166.0,5242.0,257.0,0.0,0.0,9665.0,30.323986562337137,29.69849741326255,32.604716236664274,,,-95.50560801058258,-95.29486105367232,-96.7892372687652,,
TX,Dallas / Houston,2021-06-13,3079.5,1208.5,6300.0,2417.0,0.0,13005.0,30.951773864838174,32.662514161070504,31.251232603526386,29.938235999999996,,-95.95408276143186,-96.85219164928401,-95.96439392169152,-95.384105,
TX,Dallas / Houston,2021-06-14,588.0,385.0,0.0,0.0,0.0,973.0,29.78017768964186,29.697860499409543,,,,-95.56030964657609,-95.29660252645712,,,
TX,Dallas / Houston,2021-06-15,11517.0,1178.5,1580.0,1019.5,0.0,15295.0,30.179066364677265,30.263935562055735,32.715964241430875,32.76747824487442,,-95.65431528089074,-95.64573293088915,-96.6793469642779,-96.62837754717668,
TX,Dallas / Houston,2021-06-16,2393.0,260.5,260.5,0.0,0.0,2914.0,32.857456857528106,29.903562731078505,29.83503809636687,,,-96.8318365999694,-95.41447098281671,-95.28525435202806,,
TX,Dallas / Houston,2021-06-17,3172.7,1752.5,2541.5,2699.3,0.0,10166.0,30.508700378942123,29.864180390736035,32.72340364079004,31.734848857408664,,-95.72951517331512,-95.47981300431563,-96.67070186656983,-96.18676414173454,
TX,Dallas / Houston,2021-06-18,7270.340909090909,4338.818181818182,498.54545454545456,498.54545454545456,3670.75,16277.0,31.870502049751884,31.757041564922915,29.835303779042555,29.774901069444585,29.580806687447158,-96.43839211403409,-96.32600845905985,-95.27485969099912,-95.3859772310233,-95.39483831765588
TX,Dallas / Houston,2021-06-19,2855.7,2221.1,0.0,0.0,1269.2,6345.999999999999,31.491612438929714,31.859571399808306,,,29.580976493647356,-96.24245729132174,-96.40610750084566,,,-95.39402713061827
TX,Dallas / Houston,2021-06-20,2635.3333333333335,5332.333333333334,5516.333333333334,0.0,542.0,14026.000000000002,31.546635032010542,30.072298724158077,31.250272074701734,,29.58076332998791,-96.24347896912627,-95.47981280559583,-95.96888273536318,,-95.39449595741043
TX,Dallas / Houston,2021-06-21,1020.5,0.0,2041.0,510.25,510.25,4082.0,29.76198299120648,,32.605256662083185,29.90285406390539,29.576595677410115,-95.47525473489691,,-96.78893553016783,-95.33106466427998,-95.40570521966522
TX,Dallas / Houston,2021-06-22,422.1,328.3,0.0,0.0,187.6,938.0000000000001,31.49161243892971,31.859571399808303,,,29.580976493647356,-96.24245729132173,-96.40610750084565,,,-95.39402713061826
TX,Dallas / Houston,2021-06-23,147.0,147.0,1291.0,261.0,147.0,1993.0,29.76977606189995,29.864057844410503,32.765150251901524,29.626839978434553,29.5990016,-95.21289268508092,-95.4581810200646,-96.58533198139617,-95.3887735244042,-95.3688527
TX,Dallas / Houston,2021-06-24,3184.0,1523.0,1620.0,405.0,405.0,7137.0,29.7974107967001,29.69680288164603,32.605256662083185,29.902854063905394,29.576595677410115,-95.2930161602092,-95.29807773711882,-96.78893553016785,-95.33106466427998,-95.40570521966522
TX,Dallas / Houston,2021-06-25,17424.5,4073.0,4550.0,983.0,1278.5,28309.0,30.249689849740676,31.94391257912366,30.737459322324312,32.76747824487442,29.580920680883597,-95.68825301584502,-96.49981083309163,-95.74548698368606,-96.62837754717668,-95.39090161799264
TX,Dallas / Houston,2021-06-26,1363.0,425.0,1940.0,44.0,2484.0,6256.0,31.596643721376665,30.07689145010059,32.76148590451802,29.90282766058073,29.5809253402253,-96.27411951856864,-95.38758800565421,-96.58995139620643,-95.33286094132104,-95.39430084759027
TX,Dallas / Houston,2021-06-27,4231.5,5403.0,393.5,0.0,1772.0,11800.0,32.65714272654822,30.841772432877654,32.60478098047015,,29.579810157286673,-96.82638123996512,-95.82991084089193,-96.78808749890798,,-95.39753967793817
TX,Dallas / Houston,2021-06-28,1833.1333333333332,1820.3333333333333,1152.0,1045.2,156.33333333333334,6006.999999999999,31.12769991692741,30.944138952693844,31.807548695704043,29.774941665732438,29.58024526134723,-96.11182791624104,-95.96483601907786,-96.35248927487443,-95.37414472749944,-95.39563538455086
TX,Dallas / Houston,2021-06-30,9152.666666666666,5434.5,1947.8333333333333,0.0,1275.0,17810.0,31.974942733256814,30.886702246382765,30.03225443281233,,29.580726274205947,-96.48903991718385,-95.90983889600965,-95.3743648823985,,-95.39240499185232
TX,Dallas / Houston,2021-07-01,1289.4,1116.2,0.0,0.0,550.4,2956.0000000000005,31.548345889434383,31.69949058049539,,,29.580976493647356,-96.26606910893591,-96.32104275221494,,,-95.39402713061827
TX,Dallas / Houston,2021-07-02,3385.6704545454545,2343.784090909091,225.27272727272728,2688.2727272727275,0.0,8643.0,32.356828481008726,32.248732290643794,29.835303779042555,29.924548807888936,,-96.63098361031975,-96.6148907676923,-95.27485969099912,-95.38426188980675,
TX,Dallas / Houston,2021-07-03,629.6666666666666,629.6666666666666,124.33333333333333,282.0,124.33333333333333,1789.9999999999998,32.287771275456365,32.202868181886444,32.6026307254389,29.62683997843455,29.580245261347237,-96.57050584397614,-96.44332405189937,-96.78783244900674,-95.3887735244042,-95.39563538455086
TX,Dallas / Houston,2021-07-04,604.0,0.0,604.0,0.0,0.0,1208.0,32.704629464818915,,32.60402323571779,,,-96.83053961865276,,-96.78506925203328,,
TX,Dallas / Houston,2021-07-05,2627.6742424242425,2042.901515151515,1069.878787878788,138.54545454545453,0.0,5879.000000000001,31.53238339421388,31.140322601033755,31.189788547112286,29.77490106944459,,-96.28873798084176,-96.06178010941777,-96.0418286232508,-95.3859772310233,
TX,Dallas / Houston,2021-07-06,7682.666666666667,2685.8333333333335,0.0,0.0,943.5,11312.0,30.961934079093457,32.56514882579093,,,29.58313933882349,-96.0212151625768,-96.582041149061,,,-95.38976994137528
TX,Dallas / Houston,2021-07-07,4984.520454545454,1711.4340909090909,1213.0227272727273,149.27272727272728,446.75,8505.0,32.03542242695808,31.327186701675917,29.785994185989118,29.77490106944459,29.57998274618186,-96.49659989911997,-96.08851616714395,-95.2871769492149,-95.3859772310233,-95.3987360698811
TX,Dallas / Houston,2021-07-08,0.0,0.0,2974.0,0.0,0.0,2974.0,,,29.6979446,,,,,-95.2996966,,
TX,Dallas / Houston,2021-07-09,879.75,2020.0,2313.25,339.0,0.0,5552.0,32.755090002646114,32.8121566450693,30.06941300960342,29.62683997843455,,-96.80155716007647,-96.73043820607651,-95.48582486435299,-95.3887735244042,
TX,Dallas / Houston,2021-07-10,0.0,2848.0,2848.0,0.0,0.0,5696.0,,32.8121566450693,29.701354756466984,,,,-96.73043820607651,-95.29660422693027,,
TX,Dallas / Houston,2021-07-11,2528.0,284.0,1884.0,0.0,0.0,4696.0,30.80177922576436,29.9035627310785,32.3509090198836,,,-95.95215539050882,-95.41447098281671,-96.42641157546616,,
TX,Dallas / Houston,2021-07-12,2047.3333333333335,3346.3333333333335,1444.3333333333335,656.0,0.0,7494.0,31.463413606113253,30.617738336327324,31.180056628421767,32.76747824487442,,-96.17383473739196,-95.81550690801036,-95.89487316054591,-96.62837754717668,
TX,Dallas / Houston,2021-07-14,17488.6,1153.4,1270.5,260.0,1407.5,21580.0,30.422888976333603,32.47701358105814,29.70178451584056,29.626839978434553,29.58183395966185,-95.76519874083814,-96.55996913177094,-95.29394779015652,-95.3887735244042,-95.3958273511076
TX,Dallas / Houston,2021-07-16,0.0,0.0,4980.0,0.0,0.0,4980.0,,,29.73829762743126,,,,,-95.26055138110121,,
TX,Dallas / Houston,2021-07-17,1934.0,1700.5,100.0,290.0,533.5,4558.0,31.311000041277246,31.609944670007216,32.60489193795817,29.626839978434553,29.579735952341597,-96.16478407291753,-96.241268250813,-96.78611703125613,-95.3887735244042,-95.39896523525579
TX,Dallas / Houston,2021-07-18,3030.0,827.3333333333333,138.33333333333334,0.0,138.33333333333334,4134.0,31.036348956476946,32.15066836006899,32.6026307254389,,29.580245261347233,-96.03657259783397,-96.56126810998066,-96.78783244900674,,-95.39563538455086
TX,Dallas / Houston,2021-07-19,5241.556818181818,1753.2613636363635,2201.090909090909,355.09090909090907,0.0,9551.000000000002,31.283184290929256,31.79060079564596,32.319603767817284,29.77490106944459,,-96.1884047511054,-96.35215570021387,-96.41051567413905,-95.38597723102332,
TX,Dallas / Houston,2021-07-20,0.0,8190.0,0.0,0.0,0.0,8190.0,,30.385124993191877,,,,,-95.66547925475604,,,
TX,Dallas / Houston,2021-07-21,1991.4772727272727,1013.2954545454545,570.8636363636364,112.36363636363636,0.0,3688.0,32.37000441198955,30.936746227639148,29.835090390942412,29.77490106944459,,-96.68759043939835,-95.92786835046014,-95.2832083609409,-95.3859772310233,
TX,Dallas / Houston,2021-07-22,1950.3,0.0,1083.5,1300.2,0.0,4334.0,31.422086077258918,,32.604077156919644,29.823481090685252,,-96.32381089777013,,-96.78569233701216,-95.36935022851388,
TX,Dallas / Houston,2021-07-23,2975.318181818182,1516.8636363636365,780.9090909090909,186.9090909090909,0.0,5460.0,32.34185759417875,31.051641416910908,29.83510168700496,29.77490106944459,,-96.67407553733106,-95.98496071393998,-95.28276640987725,-95.3859772310233,
TX,Dallas / Houston,2021-07-24,2123.0,1592.25,0.0,0.0,530.75,4246.0,31.322629799237017,31.713036592461,,,29.580022606557502,-96.157502380025,-96.29172255315116,,,-95.39784655158356
TX,Dallas / Houston,2021-07-25,1022.1904761904761,803.1428571428571,888.3333333333333,156.16666666666666,156.16666666666666,3025.9999999999995,31.828593212499086,32.729907946695775,31.60774706982473,29.626225,29.581770261158177,-96.35945413963049,-96.80302167817202,-96.29278864735029,-95.388248,-95.3887175155896
TX,Dallas / Houston,2021-07-26,0.0,0.0,0.0,0.0,98.0,98.0,,,,,29.58172632532757,,,,,-95.39096554097016
TX,Dallas / Houston,2021-07-27,130.0,130.0,0.0,0.0,130.0,390.0,29.76977606189995,29.864057844410507,,,29.5990016,-95.21289268508092,-95.4581810200646,,,-95.3688527
TX,Dallas / Houston,2021-07-28,356.5,713.0,178.25,0.0,178.25,1426.0,31.210170039765988,31.27476705712934,32.60489193795817,,29.57849330631566,-96.22791635029577,-96.07722870033604,-96.78611703125611,,-95.40381472897492
TX,Dallas / Houston,2021-07-29,8427.166666666666,5501.333333333333,3127.0,0.0,1503.5,18559.0,31.589546052531865,31.931912434622802,29.74102129922179,,29.579927516469706,-96.32792420547844,-96.39408586141967,-95.2580026363796,,-95.39698043860176
TX,Dallas / Houston,2021-07-31,0.0,0.0,1679.0,0.0,0.0,1679.0,,,29.82041314500975,,,,,-95.33376108363832,,
TX,Dallas / Houston,2021-08-01,1113.3333333333333,779.3333333333333,779.3333333333333,422.0,0.0,3094.0,30.95071197515913,31.445867763581035,31.51166643866182,29.626839978434553,,-96.01198472375495,-96.26692989027877,-96.2248711389659,-95.3887735244042,
TX,Dallas / Houston,2021-08-02,799.0,2924.0,1536.0,0.0,799.0,6058.0,32.030027772063924,31.874735632835122,29.8004549788629,,29.58494072991321,-96.468601242801,-96.4259333152778,-95.30714499342446,,-95.38958766625336
TX,Dallas / Houston,2021-08-03,403.6666666666667,1682.3333333333335,45.333333333333336,45.333333333333336,222.33333333333334,2399.0000000000005,30.071086993588697,31.08097249880388,32.6035858445378,29.90282766058073,29.594835601076355,-95.50150155641956,-96.04697518425212,-96.78900617984895,-95.33286094132104,-95.37495428530096
TX,Dallas / Houston,2021-08-04,4690.238095238095,4192.261904761905,4093.833333333333,1183.8333333333333,1183.8333333333333,15344.0,31.123519778361885,32.40512362845716,31.300796609642564,29.737762855537436,29.579812777986223,-96.03903452387895,-96.64452683619986,-96.12699089503035,-95.36530845319513,-95.39511456894624
TX,Dallas / Houston,2021-08-05,1506.3333333333335,2925.0,0.0,0.0,87.66666666666667,4519.000000000001,31.12417732654891,31.219256553221623,,,29.599001600000005,-96.16862802177543,-96.08908515180426,,,-95.36885270000002
TX,Dallas / Houston,2021-08-07,1167.5,2335.0,0.0,0.0,1167.5,4670.0,32.83589001168096,31.28029817174864,,,29.579927516469702,-96.91630718018847,-96.07902630721745,,,-95.39698043860176
TX,Dallas / Houston,2021-08-08,2444.7333333333336,1931.5333333333333,0.0,0.0,1161.7333333333333,5538.0,31.396296580475603,31.71975527729916,,,29.58307628510242,-96.1854635864686,-96.33969081096247,,,-95.3910944958108
TX,Dallas / Houston,2021-08-09,3731.4285714285716,3839.5714285714284,1543.0,347.0,1032.0,10493.0,31.156586115128135,32.185662144312055,29.797932489772972,29.626225,29.580610238482343,-96.04958009028417,-96.52936621389307,-95.35677676983381,-95.38824799999999,-95.39477700169024
TX,Dallas / Houston,2021-08-10,1143.6,1729.8,807.0,807.0,149.6,4637.0,30.275674377438907,30.10262178165308,32.77712609201614,32.76747824487442,29.580976493647356,-95.5406364633885,-95.5499955533543,-96.61893154920664,-96.62837754717668,-95.39402713061827
TX,Dallas / Houston,2021-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
TX,Dallas / Houston,2021-08-12,49.0,3505.0,0.0,0.0,0.0,3554.0,32.92596755815977,31.157204717493098,,,,-96.83941959782652,-96.08031579721604,,,
TX,Dallas / Houston,2021-08-13,1188.1666666666667,566.8333333333333,469.3333333333333,72.33333333333333,72.33333333333333,2369.0000000000005,31.92294676661012,30.398651785073326,30.261724787668783,29.902827660580726,29.57856982586713,-96.47896009026955,-95.6623111648641,-95.51701155844648,-95.33286094132104,-95.39877738673334
TX,Dallas / Houston,2021-08-14,2055.214285714286,1792.2857142857142,3875.5,348.5,348.5,8420.0,31.84570031475532,32.729907946695775,30.59953214277374,29.626225,29.58177026115818,-96.31386216257957,-96.80302167817202,-95.63740880330955,-95.388248,-95.38871751558962
TX,Dallas / Houston,2021-08-15,3029.840909090909,2315.068181818182,154.54545454545453,154.54545454545453,0.0,5654.000000000001,30.885963838147287,30.437582651265387,29.835303779042555,29.774901069444585,,-96.00762195429552,-95.59534517396071,-95.27485969099912,-95.3859772310233,
TX,Dallas / Houston,2021-08-16,3699.7619047619046,3603.690476190476,1338.2619047619048,817.4285714285714,1006.8571428571429,10466.0,32.031889566163656,31.393203234284016,30.300643348011164,29.619317539077297,29.58844133738655,-96.55360798505735,-96.1792565595049,-95.57728542416564,-95.38593850620474,-95.39288118813403
TX,Dallas / Houston,2021-08-17,178.0,89.0,89.0,203.0,0.0,559.0,32.61823871629833,29.903562731078505,29.83503809636687,29.626839978434553,,-96.80678197056959,-95.41447098281671,-95.28525435202806,-95.3887735244042,
TX,Dallas / Houston,2021-08-18,4642.142857142857,2734.857142857143,439.0,219.5,1022.5,9058.0,30.874231633485973,32.754536284160764,29.77043093891414,29.626225,29.5828454390215,-95.97204730895209,-96.68409296636484,-95.38493284703843,-95.388248,-95.38954401720906
TX,Dallas / Houston,2021-08-19,1260.3333333333333,1174.8333333333333,705.1666666666666,0.0,132.66666666666666,3272.9999999999995,32.02239067466756,30.142673351191828,30.3702333522483,,29.580245261347233,-96.49470883246359,-95.52649919592491,-95.57437015359838,,-95.39563538455086
TX,Dallas / Houston,2021-08-20,5691.033333333333,3093.5333333333333,10740.166666666666,1407.7,1151.5666666666666,22083.999999999996,31.599102555327686,30.702011126508097,31.553177241533742,29.84205990341242,29.579608915837333,-96.3448394077235,-95.74669865359684,-96.148062106997,-95.36038873571351,-95.39761952355907
TX,Dallas / Houston,2021-08-21,4571.666666666666,929.3333333333333,3027.5833333333335,1093.0833333333333,949.3333333333333,10571.0,29.89805764141156,31.313343247353387,32.60519627337421,29.819019210871772,29.577114071496524,-95.56000659697587,-96.10062801140778,-96.78876187526421,-95.3487047531653,-95.40483167318756
TX,Dallas / Houston,2021-08-22,955.5,318.5,0.0,0.0,94.0,1368.0,31.844989333333334,29.77154526987888,,,29.581726325327566,-96.37945166666667,-95.21795045027466,,,-95.39096554097016
TX,Dallas / Houston,2021-08-23,5516.204545454546,3161.340909090909,436.72727272727275,697.7272727272727,335.0,10147.0,31.955186223137535,31.765942896848422,29.835303779042555,29.719515611165782,29.580022606557502,-96.48180901444239,-96.3329438168566,-95.27485969099912,-95.38702324513359,-95.39784655158356
TX,Dallas / Houston,2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
TX,Dallas / Houston,2021-08-25,990.0,5049.0,693.0,0.0,0.0,6732.0,30.950711975159127,31.312354551361665,31.51166643866182,,,-96.01198472375494,-95.96340660899082,-96.2248711389659,,
TX,Dallas / Houston,2021-08-26,1357.6666666666667,815.6666666666667,542.0,0.0,273.6666666666667,2989.0,32.04407032954138,29.890308333058716,29.83503809636687,,29.5990016,-96.48549959802205,-95.42913626298855,-95.28525435202806,,-95.3688527
TX,Dallas / Houston,2021-08-27,197.0,98.5,1199.5,0.0,0.0,1495.0,32.61823871629833,29.90356273107851,32.52453662345621,,,-96.8067819705696,-95.41447098281671,-96.47857279299038,,
TX,Dallas / Houston,2021-08-28,1723.5,834.75,1380.75,0.0,0.0,3939.0,31.726796612283117,31.303574565684507,32.06822845693368,,,-96.37130801905485,-96.17609859418201,-96.51029527261998,,
TX,Dallas / Houston,2021-08-29,445.0,2112.5,2411.5,0.0,0.0,4969.0,32.7227841623626,32.50632216908432,30.275370024653995,,,-96.8312679764951,-96.77045156240037,-95.55750039862524,,
TX,Dallas / Houston,2021-08-30,4715.566666666667,868.6,628.0833333333334,0.0,365.75,6578.0,31.664408283575703,31.857662187378843,29.77377204178429,,29.57998274618186,-96.29180262821896,-96.3675393931818,-95.29754968930705,,-95.39873606988111
TX,Dallas / Houston,2021-08-31,5587.223484848485,4547.594696969697,467.09090909090907,467.09090909090907,0.0,11069.000000000002,31.96754795612159,31.52964459159509,29.83530377904255,29.77490106944459,,-96.51402527057661,-96.23210595362468,-95.27485969099912,-95.3859772310233,
TX,Dallas / Houston,2021-09-01,2577.0,0.0,0.0,0.0,0.0,2577.0,29.818017999999995,,,,,-95.4695203,,,,
TX,Dallas / Houston,2021-09-03,384.5,1530.5,0.0,0.0,0.0,1915.0,29.883062631011427,32.5596386431023,,,,-95.55392086355693,-96.83672712327785,,,
TX,Dallas / Houston,2021-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
TX,Dallas / Houston,2021-09-05,1726.3333333333333,753.8333333333333,2295.166666666667,0.0,212.66666666666666,4988.000000000001,32.41632049597088,30.66121012851551,30.042779950737856,,29.580245261347233,-96.64552311022305,-95.76478153414175,-95.38112639465781,,-95.39563538455086
TX,Dallas / Houston,2021-09-06,3303.1190476190477,1388.2142857142858,1340.3333333333333,153.16666666666666,153.16666666666666,6338.000000000001,32.45704233753322,31.63420640376031,31.177903462401964,29.626225,29.58177026115818,-96.66464300804839,-96.26211502834009,-96.04525307518237,-95.388248,-95.3887175155896
